"objectid";"id_operacion";"id";"no, fmi";"dirección territorial";"municipio";"fecha_envio_juridico";"folio_matriz";"divipola";"vereda";"novedadfmi_tipo";"npnmatriz";"novedad_numero_predial";"folio_derivados";"predio tipo";"condicion prop derivado";"área registral m2";"coeficiente";"área coefieciente";"uit - asignación"
1647946;L10_1525;1525;1525;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-415540";Privado_Privado;NPH;"317.16";;;NO APLICA
1647923;L10_1502;1502;1502;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-415541";Privado_Privado;NPH;"315.58";;;NO APLICA
1647871;L10_1450;1450;1450;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-415542";Privado_Privado;NPH;"309.4";;;NO APLICA
1647761;L10_1340;1340;1340;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-415543";Privado_Privado;NPH;"317.66";;;NO APLICA
1647742;L10_1321;1321;1321;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-415544";Privado_Privado;NPH;"320.44";;;NO APLICA
1647735;L10_1314;1314;1314;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-415545";Privado_Privado;NPH;"327.97";;;NO APLICA
1647729;L10_1308;1308;1308;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-415546";Privado_Privado;NPH;"319.01";;;NO APLICA
1647902;L10_1481;1481;1481;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-415547";Privado_Privado;NPH;"317.85";;;NO APLICA
1648595;L10_2175;2175;2175;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-415548";Privado_Privado;NPH;"318.1";;;NO APLICA
1648596;L10_2176;2176;2176;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-415549";Privado_Privado;NPH;"318.19";;;NO APLICA
1648591;L10_2171;2171;2171;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-415550";Privado_Privado;NPH;"325.51";;;NO APLICA
1648589;L10_2169;2169;2169;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-415551";Privado_Privado;NPH;"348.73";;;NO APLICA
1648583;L10_2162;2162;2162;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-415552";Privado_Privado;NPH;"374.82";;;NO APLICA
1648588;L10_2168;2168;2168;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-415553";Privado_Privado;NPH;"325.9";;;NO APLICA
1648584;L10_2163;2163;2163;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-415554";Privado_Privado;NPH;"325.38";;;NO APLICA
1648585;L10_2164;2164;2164;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-415555";Privado_Privado;NPH;"325.64";;;NO APLICA
1646571;L10_2165;2165;2165;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-415556";Privado_Privado;NPH;"325.97";;;NO APLICA
1648586;L10_2166;2166;2166;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-415557";Privado_Privado;NPH;"325.94";;;NO APLICA
1648587;L10_2167;2167;2167;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-415558";Privado_Privado;NPH;"325.99";;;NO APLICA
1648582;L10_2161;2161;2161;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-415559";Privado_Privado;NPH;"325.4";;;NO APLICA
1648563;L10_2142;2142;2142;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-415560";Privado_Privado;NPH;"325.89";;;NO APLICA
1648459;L10_2038;2038;2038;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-415561";Privado_Privado;NPH;"326.8";;;NO APLICA
1648475;L10_2054;2054;2054;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-415562";Privado_Privado;NPH;"326.88";;;NO APLICA
1648452;L10_2031;2031;2031;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-415563";Privado_Privado;NPH;"404.09";;;NO APLICA
1648453;L10_2032;2032;2032;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-415564";Privado_Privado;NPH;"325.11";;;NO APLICA
1648454;L10_2033;2033;2033;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-415565";Privado_Privado;NPH;"594.27";;;NO APLICA
1648455;L10_2034;2034;2034;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-415566";Privado_Privado;NPH;"585.6";;;NO APLICA
1648456;L10_2035;2035;2035;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-415567";Privado_Privado;NPH;"318";;;NO APLICA
1648451;L10_2030;2030;2030;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-415568";Privado_Privado;NPH;"317.98";;;NO APLICA
1648449;L10_2028;2028;2028;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-415569";Privado_Privado;NPH;"318.14";;;NO APLICA
1648442;L10_2021;2021;2021;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-415570";Privado_Privado;NPH;"317.35";;;NO APLICA
1648448;L10_2027;2027;2027;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-415571";Privado_Privado;NPH;"317.28";;;NO APLICA
1648443;L10_2022;2022;2022;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-415572";Privado_Privado;NPH;"318.1";;;NO APLICA
1648444;L10_2023;2023;2023;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-415573";Privado_Privado;NPH;"318.1";;;NO APLICA
1648445;L10_2024;2024;2024;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-415574";Privado_Privado;NPH;"317.28";;;NO APLICA
1648446;L10_2025;2025;2025;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-415575";Privado_Privado;NPH;"317.19";;;NO APLICA
1648447;L10_2026;2026;2026;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-415576";Privado_Privado;NPH;"319.95";;;NO APLICA
1648457;L10_2036;2036;2036;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-415577";Privado_Privado;NPH;"340.6";;;NO APLICA
1648450;L10_2029;2029;2029;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-415578";Privado_Privado;NPH;"317.14";;;NO APLICA
1648458;L10_2037;2037;2037;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-415579";Privado_Privado;NPH;"318.09";;;NO APLICA
1648468;L10_2047;2047;2047;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-415580";Privado_Privado;NPH;"317.8";;;NO APLICA
1648470;L10_2049;2049;2049;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-415581";Privado_Privado;NPH;"317.9";;;NO APLICA
1648471;L10_2050;2050;2050;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-415582";Privado_Privado;NPH;"318.33";;;NO APLICA
1648472;L10_2051;2051;2051;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-415583";Privado_Privado;NPH;"317.66";;;NO APLICA
1648473;L10_2052;2052;2052;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-415584";Privado_Privado;NPH;"318.51";;;NO APLICA
1648474;L10_2053;2053;2053;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-415585";Privado_Privado;NPH;"318.38";;;NO APLICA
1648469;L10_2048;2048;2048;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-415586";Privado_Privado;NPH;"316.62";;;NO APLICA
1648467;L10_2046;2046;2046;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-415587";Privado_Privado;NPH;"366.03";;;NO APLICA
1648460;L10_2039;2039;2039;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-415588";Privado_Privado;NPH;"318";;;NO APLICA
1648466;L10_2045;2045;2045;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-415589";Privado_Privado;NPH;"318";;;NO APLICA
1648461;L10_2040;2040;2040;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-415590";Privado_Privado;NPH;"317.78";;;NO APLICA
1648462;L10_2041;2041;2041;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-415591";Privado_Privado;NPH;"317.78";;;NO APLICA
1648463;L10_2042;2042;2042;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-415592";Privado_Privado;NPH;"318.38";;;NO APLICA
1648464;L10_2043;2043;2043;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-415593";Privado_Privado;NPH;"377.86";;;NO APLICA
1648465;L10_2044;2044;2044;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-415594";Privado_Privado;NPH;"319.99";;;NO APLICA
1648286;L10_1865;1865;1865;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-415595";Privado_Privado;NPH;"395.98";;;NO APLICA
1648281;L10_1860;1860;1860;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-415596";Privado_Privado;NPH;"400.56";;;NO APLICA
1648280;L10_1859;1859;1859;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-415597";Privado_Privado;NPH;"317.68";;;NO APLICA
1648279;L10_1858;1858;1858;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-415598";Privado_Privado;NPH;"316.45";;;NO APLICA
1648096;L10_1675;1675;1675;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-415599";Privado_Privado;NPH;"315.76";;;NO APLICA
1648097;L10_1676;1676;1676;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-415600";Privado_Privado;NPH;"315.45";;;NO APLICA
1648098;L10_1677;1677;1677;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-415601";Privado_Privado;NPH;"330";;;NO APLICA
1648099;L10_1678;1678;1678;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-415602";Privado_Privado;NPH;"340.39";;;NO APLICA
1648100;L10_1679;1679;1679;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-415603";Privado_Privado;NPH;"574.05";;;NO APLICA
1648095;L10_1674;1674;1674;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-415604";Privado_Privado;NPH;"319.34";;;NO APLICA
1648093;L10_1672;1672;1672;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-415605";Privado_Privado;NPH;"409.05";;;NO APLICA
1648086;L10_1665;1665;1665;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-415606";Privado_Privado;NPH;"415.46";;;NO APLICA
1648092;L10_1671;1671;1671;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-415607";Privado_Privado;NPH;"317.99";;;NO APLICA
1648087;L10_1666;1666;1666;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-415608";Privado_Privado;NPH;"414.61";;;NO APLICA
1648088;L10_1667;1667;1667;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-415609";Privado_Privado;NPH;"294.14";;;NO APLICA
1648089;L10_1668;1668;1668;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-415610";Privado_Privado;NPH;"294.14";;;NO APLICA
1648090;L10_1669;1669;1669;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-415611";Privado_Privado;NPH;"294.14";;;NO APLICA
1648091;L10_1670;1670;1670;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-415612";Privado_Privado;NPH;"294.14";;;NO APLICA
1648101;L10_1680;1680;1680;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-415613";Privado_Privado;NPH;"294.14";;;NO APLICA
1648094;L10_1673;1673;1673;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-415614";Privado_Privado;NPH;"294.14";;;NO APLICA
1648102;L10_1681;1681;1681;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-415615";Privado_Privado;NPH;"294.14";;;NO APLICA
1648112;L10_1691;1691;1691;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-415616";Privado_Privado;NPH;"309.06";;;NO APLICA
1648114;L10_1693;1693;1693;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-415617";Privado_Privado;NPH;"309.06";;;NO APLICA
1648115;L10_1694;1694;1694;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-415618";Privado_Privado;NPH;"309.45";;;NO APLICA
1648116;L10_1695;1695;1695;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-415619";Privado_Privado;NPH;"327.34";;;NO APLICA
1648117;L10_1696;1696;1696;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-415620";Privado_Privado;NPH;"330.53";;;NO APLICA
1648118;L10_1697;1697;1697;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-415621";Privado_Privado;NPH;"311.46";;;NO APLICA
1648113;L10_1692;1692;1692;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-415622";Privado_Privado;NPH;"311.85";;;NO APLICA
1648111;L10_1690;1690;1690;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-415623";Privado_Privado;NPH;"311.65";;;NO APLICA
1648104;L10_1683;1683;1683;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-415624";Privado_Privado;NPH;"296.56";;;NO APLICA
1648110;L10_1689;1689;1689;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-415625";Privado_Privado;NPH;"296.56";;;NO APLICA
1648105;L10_1684;1684;1684;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-415626";Privado_Privado;NPH;"296.56";;;NO APLICA
1648106;L10_1685;1685;1685;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-415627";Privado_Privado;NPH;"296.56";;;NO APLICA
1648107;L10_1686;1686;1686;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-415628";Privado_Privado;NPH;"296.56";;;NO APLICA
1648108;L10_1687;1687;1687;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-415629";Privado_Privado;NPH;"296.56";;;NO APLICA
1648109;L10_1688;1688;1688;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-415630";Privado_Privado;NPH;"296.56";;;NO APLICA
1648103;L10_1682;1682;1682;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-415631";Privado_Privado;NPH;"306.32";;;NO APLICA
1648085;L10_1664;1664;1664;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-415632";Privado_Privado;NPH;"305.86";;;NO APLICA
1648084;L10_1663;1663;1663;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-415633";Privado_Privado;NPH;"306.09";;;NO APLICA
1648083;L10_1662;1662;1662;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-415634";Privado_Privado;NPH;"306.09";;;NO APLICA
1648060;L10_1639;1639;1639;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-415635";Privado_Privado;NPH;"306.32";;;NO APLICA
1648061;L10_1640;1640;1640;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-415636";Privado_Privado;NPH;"305.86";;;NO APLICA
1648062;L10_1641;1641;1641;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-415637";Privado_Privado;NPH;"306.09";;;NO APLICA
1648063;L10_1642;1642;1642;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-415638";Privado_Privado;NPH;"322.02";;;NO APLICA
1648064;L10_1643;1643;1643;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-415639";Privado_Privado;NPH;"322.17";;;NO APLICA
1648059;L10_1638;1638;1638;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-415640";Privado_Privado;NPH;"321.17";;;NO APLICA
1648058;L10_1637;1637;1637;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-415641";Privado_Privado;NPH;"340.83";;;NO APLICA
1648594;L10_2174;2174;2174;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-415642";Privado_Privado;NPH;"680.29";;;NO APLICA
1648121;L10_1700;1700;1700;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-415643";Privado_Privado;NPH;"543.45";;;NO APLICA
1647566;L10_1145;1145;1145;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-415644";Privado_Privado;NPH;"543.45";;;NO APLICA
1647591;L10_1170;1170;1170;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-415645";Privado_Privado;NPH;"543.45";;;NO APLICA
1647590;L10_1169;1169;1169;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-415646";Privado_Privado;NPH;"872.86";;;NO APLICA
1647589;L10_1168;1168;1168;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-415647";Privado_Privado;NPH;"372.69";;;NO APLICA
1647588;L10_1167;1167;1167;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-415648";Privado_Privado;NPH;"293.43";;;NO APLICA
1647587;L10_1166;1166;1166;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-415649";Privado_Privado;NPH;"292.91";;;NO APLICA
1647586;L10_1165;1165;1165;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-415650";Privado_Privado;NPH;"294.94";;;NO APLICA
1647593;L10_1172;1172;1172;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-415651";Privado_Privado;NPH;"294.25";;;NO APLICA
1647600;L10_1179;1179;1179;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-415652";Privado_Privado;NPH;"294.31";;;NO APLICA
1647599;L10_1178;1178;1178;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-415653";Privado_Privado;NPH;"294.37";;;NO APLICA
1647597;L10_1176;1176;1176;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-415654";Privado_Privado;NPH;"294.43";;;NO APLICA
1647596;L10_1175;1175;1175;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-415655";Privado_Privado;NPH;"294.5";;;NO APLICA
1647594;L10_1173;1173;1173;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-415656";Privado_Privado;NPH;"294.56";;;NO APLICA
1647585;L10_1164;1164;1164;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-415657";Privado_Privado;NPH;"294.62";;;NO APLICA
1647583;L10_1162;1162;1162;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-415658";Privado_Privado;NPH;"294.69";;;NO APLICA
1647573;L10_1152;1152;1152;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-415659";Privado_Privado;NPH;"294.75";;;NO APLICA
1647572;L10_1151;1151;1151;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-415660";Privado_Privado;NPH;"294.81";;;NO APLICA
1647567;L10_1146;1146;1146;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-415661";Privado_Privado;NPH;"445.67";;;NO APLICA
1647569;L10_1148;1148;1148;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-415662";Privado_Privado;NPH;"373.65";;;NO APLICA
1647574;L10_1153;1153;1153;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-415663";Privado_Privado;NPH;"295.39";;;NO APLICA
1647575;L10_1154;1154;1154;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-415664";Privado_Privado;NPH;"294.61";;;NO APLICA
1647576;L10_1155;1155;1155;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-415665";Privado_Privado;NPH;"295.83";;;NO APLICA
1647577;L10_1156;1156;1156;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-415666";Privado_Privado;NPH;"295.1";;;NO APLICA
1647581;L10_1160;1160;1160;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-415667";Privado_Privado;NPH;"295.1";;;NO APLICA
1647580;L10_1159;1159;1159;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-415668";Privado_Privado;NPH;"295.1";;;NO APLICA
1647579;L10_1158;1158;1158;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-415669";Privado_Privado;NPH;"295.1";;;NO APLICA
