id_operacion;id;no, fmi;dirección territorial;municipio;fecha_envio_juridico;folio_matriz;novedadfmi_tipo;npnmatriz;novedad_numero_predial;folio_derivados;predio tipo;condicion prop derivado;área registral m2;coeficiente;área coefieciente
L4_1053;1053;1053;BOLÍVAR;TURBACO;29/09/2025;060-380290;;SIN NPN;Desenglobe_Division_Material;060-380322;Privado_Privado;PH_Unidad_Predial;496.03;0.25;
L4_1054;1054;1054;BOLÍVAR;TURBACO;29/09/2025;060-380290;;SIN NPN;Desenglobe_Division_Material;060-380642;Privado_Privado;Via;4951.34;;
L4_1055;1055;1055;BOLÍVAR;TURBACO;29/09/2025;060-380290;;SIN NPN;Desenglobe_Division_Material;060-380641;Privado_Privado;Via;7571.62;;
L4_1056;1056;1056;BOLÍVAR;TURBACO;29/09/2025;060-380290;;SIN NPN;Desenglobe_Division_Material;060-380640;Publico_Uso_Publico;Bien_Uso_Publico;21.58;;
L4_1057;1057;1057;BOLÍVAR;TURBACO;29/09/2025;060-380290;;SIN NPN;Desenglobe_Division_Material;060-380635;Publico_Uso_Publico;Bien_Uso_Publico;10.741.300.000.000.000;;
L4_1058;1058;1058;BOLÍVAR;TURBACO;29/09/2025;060-380290;;SIN NPN;Desenglobe_Division_Material;060-380483;Privado_Privado;PH_Unidad_Predial;500;0.0;
L4_1059;1059;1059;BOLÍVAR;TURBACO;29/09/2025;060-380290;;SIN NPN;Desenglobe_Division_Material;060-380481;Privado_Privado;PH_Unidad_Predial;500;0.0;
L4_106;106;106;BOYACÁ;SOGAMOSO;29/09/2025;095-13321;;1,5759E+29;Desenglobe_Division_Material;095-162287;Privado_Privado;PH_Unidad_Predial;60.66;0.15905;60.66
L4_1060;1060;1060;BOLÍVAR;TURBACO;29/09/2025;060-380290;;SIN NPN;Desenglobe_Division_Material;060-380636;Publico_Uso_Publico;Bien_Uso_Publico;11.136.500.000.000.000;;
L4_1061;1061;1061;BOLÍVAR;TURBACO;29/09/2025;060-380290;;SIN NPN;Desenglobe_Division_Material;060-380637;Publico_Uso_Publico;Bien_Uso_Publico;1768.82;;
L4_1062;1062;1062;BOLÍVAR;TURBACO;29/09/2025;060-380290;;SIN NPN;Desenglobe_Division_Material;060-380437;Privado_Privado;PH_Unidad_Predial;400;0.0;
L4_1063;1063;1063;BOLÍVAR;TURBACO;29/09/2025;060-380290;;SIN NPN;Desenglobe_Division_Material;060-380638;Publico_Uso_Publico;Bien_Uso_Publico;5.66;;
L4_1064;1064;1064;BOLÍVAR;TURBACO;29/09/2025;060-380290;;SIN NPN;Desenglobe_Division_Material;060-380639;Publico_Uso_Publico;Bien_Uso_Publico;7252.48;;
L4_1065;1065;1065;BOLÍVAR;TURBACO;29/09/2025;060-380290;;SIN NPN;Desenglobe_Division_Material;060-380323;Privado_Privado;PH_Unidad_Predial;422.02;0.21;
L4_1066;1066;1066;BOLÍVAR;TURBACO;29/09/2025;060-380290;;SIN NPN;Desenglobe_Division_Material;060-380324;Privado_Privado;PH_Unidad_Predial;422.07;0.21;
L4_1067;1067;1067;BOLÍVAR;TURBACO;29/09/2025;060-380290;;SIN NPN;Desenglobe_Division_Material;060-380325;Privado_Privado;PH_Unidad_Predial;509.71;0.26;
L4_1068;1068;1068;BOLÍVAR;TURBACO;29/09/2025;060-380290;;SIN NPN;Desenglobe_Division_Material;060-380336;Privado_Privado;PH_Unidad_Predial;403.17;0.2;
L4_1069;1069;1069;BOLÍVAR;TURBACO;29/09/2025;060-380290;;SIN NPN;Desenglobe_Division_Material;060-380475;Privado_Privado;PH_Unidad_Predial;400;0.0;
L4_107;107;107;BOYACÁ;SOGAMOSO;29/09/2025;095-13321;;1,5759E+29;Desenglobe_Division_Material;095-153993;Privado_Privado;PH_Unidad_Predial;152.78;0.40059;152.78
L4_1070;1070;1070;BOLÍVAR;TURBACO;29/09/2025;060-380290;;SIN NPN;Desenglobe_Division_Material;060-380334;Privado_Privado;PH_Unidad_Predial;403.17;0.2;
L4_1071;1071;1071;BOLÍVAR;TURBACO;29/09/2025;060-380290;;SIN NPN;Desenglobe_Division_Material;060-380337;Privado_Privado;PH_Unidad_Predial;403.17;0.2;
L4_1072;1072;1072;BOLÍVAR;TURBACO;29/09/2025;060-380290;;SIN NPN;Desenglobe_Division_Material;060-380338;Privado_Privado;PH_Unidad_Predial;403.17;0.2;
L4_1073;1073;1073;BOLÍVAR;TURBACO;29/09/2025;060-380290;;SIN NPN;Desenglobe_Division_Material;060-380474;Privado_Privado;PH_Unidad_Predial;400;0.0;
L4_1074;1074;1074;BOLÍVAR;TURBACO;29/09/2025;060-380290;;SIN NPN;Desenglobe_Division_Material;060-380339;Privado_Privado;PH_Unidad_Predial;403.17;0.2;
L4_1075;1075;1075;BOLÍVAR;TURBACO;29/09/2025;060-380290;;SIN NPN;Desenglobe_Division_Material;060-380465;Privado_Privado;PH_Unidad_Predial;400;0.2;
L4_1076;1076;1076;BOLÍVAR;TURBACO;29/09/2025;060-380290;;SIN NPN;Desenglobe_Division_Material;060-380335;Privado_Privado;PH_Unidad_Predial;403.17;0.2;
L4_1077;1077;1077;BOLÍVAR;TURBACO;29/09/2025;060-380290;;SIN NPN;Desenglobe_Division_Material;060-380476;Privado_Privado;PH_Unidad_Predial;400;0.0;
L4_1078;1078;1078;BOLÍVAR;TURBACO;29/09/2025;060-380290;;SIN NPN;Desenglobe_Division_Material;060-380326;Privado_Privado;PH_Unidad_Predial;51.233.000.000.000.000;0.26;
L4_1079;1079;1079;BOLÍVAR;TURBACO;29/09/2025;060-380290;;SIN NPN;Desenglobe_Division_Material;060-380477;Privado_Privado;PH_Unidad_Predial;552.1;0.0;
L4_1080;1080;1080;BOLÍVAR;TURBACO;29/09/2025;060-380290;;SIN NPN;Desenglobe_Division_Material;060-380327;Privado_Privado;PH_Unidad_Predial;51.482.000.000.000.000;0.26;
L4_1081;1081;1081;BOLÍVAR;TURBACO;29/09/2025;060-380290;;SIN NPN;Desenglobe_Division_Material;060-380333;Privado_Privado;PH_Unidad_Predial;580.54;0.29;
L4_1082;1082;1082;BOLÍVAR;TURBACO;29/09/2025;060-380290;;SIN NPN;Desenglobe_Division_Material;060-380328;Privado_Privado;PH_Unidad_Predial;51.732.000.000.000.000;0.26;
L4_1083;1083;1083;BOLÍVAR;TURBACO;29/09/2025;060-380290;;SIN NPN;Desenglobe_Division_Material;060-380329;Privado_Privado;PH_Unidad_Predial;519.87;0.26;
L4_1084;1084;1084;BOLÍVAR;TURBACO;29/09/2025;060-380290;;SIN NPN;Desenglobe_Division_Material;060-380330;Privado_Privado;PH_Unidad_Predial;522.35;0.26;
L4_1085;1085;1085;BOLÍVAR;TURBACO;29/09/2025;060-380290;;SIN NPN;Desenglobe_Division_Material;060-380331;Privado_Privado;PH_Unidad_Predial;53.520.000.000.000.000;0.27;
L4_1086;1086;1086;BOLÍVAR;TURBACO;29/09/2025;060-380290;;SIN NPN;Desenglobe_Division_Material;060-380332;Privado_Privado;PH_Unidad_Predial;552.1;0.28;
L4_1087;1087;1087;BOLÍVAR;TURBACO;29/09/2025;060-380290;;SIN NPN;Desenglobe_Division_Material;060-380466;Privado_Privado;PH_Unidad_Predial;400;0.2;
L4_1088;1088;1088;BOLÍVAR;TURBACO;29/09/2025;060-380290;;SIN NPN;Desenglobe_Division_Material;060-380378;Privado_Privado;PH_Unidad_Predial;505.78;0.26;
L4_1089;1089;1089;BOLÍVAR;TURBACO;29/09/2025;060-380290;;SIN NPN;Desenglobe_Division_Material;060-380375;Privado_Privado;PH_Unidad_Predial;396.7;0.2;
L4_109;109;109;BOYACÁ;SOGAMOSO;29/09/2025;095-140213;;1,5759E+29;Desenglobe_Division_Material;095-149961;Privado_Privado;PH_Unidad_Predial;13.11;0.0361;13.11
L4_1090;1090;1090;BOLÍVAR;TURBACO;29/09/2025;060-380290;;SIN NPN;Desenglobe_Division_Material;060-380415;Privado_Privado;PH_Unidad_Predial;552.1;0.0;
L4_1091;1091;1091;BOLÍVAR;TURBACO;29/09/2025;060-380290;;SIN NPN;Desenglobe_Division_Material;060-380414;Privado_Privado;PH_Unidad_Predial;239.63;0.12;
L4_1092;1092;1092;BOLÍVAR;TURBACO;29/09/2025;060-380290;;SIN NPN;Desenglobe_Division_Material;060-380412;Privado_Privado;PH_Unidad_Predial;255.43;0.13;
L4_1093;1093;1093;BOLÍVAR;TURBACO;29/09/2025;060-380290;;SIN NPN;Desenglobe_Division_Material;060-380416;Privado_Privado;PH_Unidad_Predial;552.1;0.0;
L4_1094;1094;1094;BOLÍVAR;TURBACO;29/09/2025;060-380290;;SIN NPN;Desenglobe_Division_Material;060-380444;Privado_Privado;PH_Unidad_Predial;400;0.2;
L4_1095;1095;1095;BOLÍVAR;TURBACO;29/09/2025;060-380290;;SIN NPN;Desenglobe_Division_Material;060-380417;Privado_Privado;PH_Unidad_Predial;552.1;0.0;
L4_1096;1096;1096;BOLÍVAR;TURBACO;29/09/2025;060-380290;;SIN NPN;Desenglobe_Division_Material;060-380418;Privado_Privado;PH_Unidad_Predial;552.1;0.0;
L4_1097;1097;1097;BOLÍVAR;TURBACO;29/09/2025;060-380290;;SIN NPN;Desenglobe_Division_Material;060-380443;Privado_Privado;PH_Unidad_Predial;400;0.2;
L4_1098;1098;1098;BOLÍVAR;TURBACO;29/09/2025;060-380290;;SIN NPN;Desenglobe_Division_Material;060-380413;Privado_Privado;PH_Unidad_Predial;242.49;0.12;
L4_1099;1099;1099;BOLÍVAR;TURBACO;29/09/2025;060-380290;;SIN NPN;Desenglobe_Division_Material;060-380445;Privado_Privado;PH_Unidad_Predial;300;0.15;
L4_11;11;11;BOYACÁ;RAMIRIQUÍ;29/09/2025;090-47313;;1,5599E+29;Desenglobe_Venta_Parcial;090-62145;Privado_Privado;NPH;5890;;
L4_110;110;110;BOYACÁ;SOGAMOSO;29/09/2025;095-140213;;1,5759E+29;Desenglobe_Division_Material;095-149963;Privado_Privado;PH_Unidad_Predial;22.7;0.0624;22.7
L4_1100;1100;1100;BOLÍVAR;TURBACO;29/09/2025;060-380290;;SIN NPN;Desenglobe_Division_Material;060-380420;Privado_Privado;PH_Unidad_Predial;53.982.000.000.000.000;0.27;
L4_1101;1101;1101;BOLÍVAR;TURBACO;29/09/2025;060-380290;;SIN NPN;Desenglobe_Division_Material;060-380407;Privado_Privado;PH_Unidad_Predial;450.97;0.23;
L4_1102;1102;1102;BOLÍVAR;TURBACO;29/09/2025;060-380290;;SIN NPN;Desenglobe_Division_Material;060-380406;Privado_Privado;PH_Unidad_Predial;480.55;0.24;
L4_1103;1103;1103;BOLÍVAR;TURBACO;29/09/2025;060-380290;;SIN NPN;Desenglobe_Division_Material;060-380411;Privado_Privado;PH_Unidad_Predial;285.2;0.14;
L4_1104;1104;1104;BOLÍVAR;TURBACO;29/09/2025;060-380290;;SIN NPN;Desenglobe_Division_Material;060-380447;Privado_Privado;PH_Unidad_Predial;400;0.2;
L4_1105;1105;1105;BOLÍVAR;TURBACO;29/09/2025;060-380290;;SIN NPN;Desenglobe_Division_Material;060-380408;Privado_Privado;PH_Unidad_Predial;238.55;0.12;
L4_1106;1106;1106;BOLÍVAR;TURBACO;29/09/2025;060-380290;;SIN NPN;Desenglobe_Division_Material;060-380409;Privado_Privado;PH_Unidad_Predial;27.795.999.999.999.900;0.14;
L4_1107;1107;1107;BOLÍVAR;TURBACO;29/09/2025;060-380290;;SIN NPN;Desenglobe_Division_Material;060-380446;Privado_Privado;PH_Unidad_Predial;300;0.15;
L4_1108;1108;1108;BOLÍVAR;TURBACO;29/09/2025;060-380290;;SIN NPN;Desenglobe_Division_Material;060-380410;Privado_Privado;PH_Unidad_Predial;305.06;0.15;
L4_1109;1109;1109;BOLÍVAR;TURBACO;29/09/2025;060-380290;;SIN NPN;Desenglobe_Division_Material;060-380419;Privado_Privado;PH_Unidad_Predial;514;0.0;
L4_111;111;111;BOYACÁ;SOGAMOSO;29/09/2025;095-140213;;1,5759E+29;Desenglobe_Division_Material;095-149964;Privado_Privado;PH_Unidad_Predial;62.87;0.1731;62.87
L4_1110;1110;1110;BOLÍVAR;TURBACO;29/09/2025;060-380290;;SIN NPN;Desenglobe_Division_Material;060-380421;Privado_Privado;PH_Unidad_Predial;563.49;0.28;
L4_1111;1111;1111;BOLÍVAR;TURBACO;29/09/2025;060-380290;;SIN NPN;Desenglobe_Division_Material;060-380404;Privado_Privado;PH_Unidad_Predial;51.482.000.000.000.000;0.26;
L4_1112;1112;1112;BOLÍVAR;TURBACO;29/09/2025;060-380290;;SIN NPN;Desenglobe_Division_Material;060-380432;Privado_Privado;PH_Unidad_Predial;514;0.0;
L4_1113;1113;1113;BOLÍVAR;TURBACO;29/09/2025;060-380290;;SIN NPN;Desenglobe_Division_Material;060-380431;Privado_Privado;PH_Unidad_Predial;53.982.000.000.000.000;0.27;
L4_1114;1114;1114;BOLÍVAR;TURBACO;29/09/2025;060-380290;;SIN NPN;Desenglobe_Division_Material;060-380429;Privado_Privado;PH_Unidad_Predial; 597,17;0.3;
L4_1115;1115;1115;BOLÍVAR;TURBACO;29/09/2025;060-380290;;SIN NPN;Desenglobe_Division_Material;060-380439;Privado_Privado;PH_Unidad_Predial;400;0.2;
L4_1116;1116;1116;BOLÍVAR;TURBACO;29/09/2025;060-380290;;SIN NPN;Desenglobe_Division_Material;060-380433;Privado_Privado;PH_Unidad_Predial;552.1;0.0;
L4_1117;1117;1117;BOLÍVAR;TURBACO;29/09/2025;060-380290;;SIN NPN;Desenglobe_Division_Material;060-380434;Privado_Privado;PH_Unidad_Predial;552.1;0.0;
L4_1118;1118;1118;BOLÍVAR;TURBACO;29/09/2025;060-380290;;SIN NPN;Desenglobe_Division_Material;060-380435;Privado_Privado;PH_Unidad_Predial;552.1;0.0;
L4_1119;1119;1119;BOLÍVAR;TURBACO;29/09/2025;060-380290;;SIN NPN;Desenglobe_Division_Material;060-380438;Privado_Privado;PH_Unidad_Predial;400;0.2;
L4_112;112;112;BOYACÁ;SOGAMOSO;29/09/2025;095-140213;;1,5759E+29;Desenglobe_Division_Material;095-149966;Privado_Privado;PH_Unidad_Predial;62.87;0.1731;62.87
L4_1120;1120;1120;BOLÍVAR;TURBACO;29/09/2025;060-380290;;SIN NPN;Desenglobe_Division_Material;060-380430;Privado_Privado;PH_Unidad_Predial; 559,67;0.28;
L4_1121;1121;1121;BOLÍVAR;TURBACO;29/09/2025;060-380290;;SIN NPN;Desenglobe_Division_Material;060-380428;Privado_Privado;PH_Unidad_Predial;617;0.31;
L4_1122;1122;1122;BOLÍVAR;TURBACO;29/09/2025;060-380290;;SIN NPN;Desenglobe_Division_Material;060-380422;Privado_Privado;PH_Unidad_Predial;593.25;0.3;
L4_1123;1123;1123;BOLÍVAR;TURBACO;29/09/2025;060-380290;;SIN NPN;Desenglobe_Division_Material;060-380423;Privado_Privado;PH_Unidad_Predial;617;0.31;
L4_1124;1124;1124;BOLÍVAR;TURBACO;29/09/2025;060-380290;;SIN NPN;Desenglobe_Division_Material;060-380442;Privado_Privado;PH_Unidad_Predial;400;0.2;
L4_1125;1125;1125;BOLÍVAR;TURBACO;29/09/2025;060-380290;;SIN NPN;Desenglobe_Division_Material;060-380440;Privado_Privado;PH_Unidad_Predial;400;0.2;
L4_1126;1126;1126;BOLÍVAR;TURBACO;29/09/2025;060-380290;;SIN NPN;Desenglobe_Division_Material;060-380424;Privado_Privado;PH_Unidad_Predial;642.75;0.32;
L4_1127;1127;1127;BOLÍVAR;TURBACO;29/09/2025;060-380290;;SIN NPN;Desenglobe_Division_Material;060-380441;Privado_Privado;PH_Unidad_Predial;400;0.2;
L4_1128;1128;1128;BOLÍVAR;TURBACO;29/09/2025;060-380290;;SIN NPN;Desenglobe_Division_Material;060-380425;Privado_Privado;PH_Unidad_Predial;668.48;0.34;
L4_1129;1129;1129;BOLÍVAR;TURBACO;29/09/2025;060-380290;;SIN NPN;Desenglobe_Division_Material;060-380426;Privado_Privado;PH_Unidad_Predial;668.48;0.34;
L4_113;113;113;BOYACÁ;SOGAMOSO;29/09/2025;095-140213;;1,5759E+29;Desenglobe_Division_Material;095-149962;Privado_Privado;PH_Unidad_Predial;13.11;0.0361;13.11
L4_1130;1130;1130;BOLÍVAR;TURBACO;29/09/2025;060-380290;;SIN NPN;Desenglobe_Division_Material;060-380427;Privado_Privado;PH_Unidad_Predial;642.75;0.32;
L4_1131;1131;1131;BOLÍVAR;TURBACO;29/09/2025;060-380290;;SIN NPN;Desenglobe_Division_Material;060-380405;Privado_Privado;PH_Unidad_Predial;497.29;0.25;
L4_1132;1132;1132;BOLÍVAR;TURBACO;29/09/2025;060-380290;;SIN NPN;Desenglobe_Division_Material;060-380403;Privado_Privado;PH_Unidad_Predial;507.86;0.26;
L4_1133;1133;1133;BOLÍVAR;TURBACO;29/09/2025;060-380290;;SIN NPN;Desenglobe_Division_Material;060-380376;Privado_Privado;PH_Unidad_Predial;396.7;0.2;
L4_1134;1134;1134;BOLÍVAR;TURBACO;29/09/2025;060-380290;;SIN NPN;Desenglobe_Division_Material;060-380387;Privado_Privado;PH_Unidad_Predial;505.78;0.26;
L4_1135;1135;1135;BOLÍVAR;TURBACO;29/09/2025;060-380290;;SIN NPN;Desenglobe_Division_Material;060-380386;Privado_Privado;PH_Unidad_Predial; 526,21;0.27;
L4_1136;1136;1136;BOLÍVAR;TURBACO;29/09/2025;060-380290;;SIN NPN;Desenglobe_Division_Material;060-380385;Privado_Privado;PH_Unidad_Predial;396.7;0.2;
L4_1137;1137;1137;BOLÍVAR;TURBACO;29/09/2025;060-317549;;1,3836E+29;Desenglobe_Division_Material;060-370569;Privado_Privado;NPH;394.45;;
L4_1138;1138;1138;BOLÍVAR;TURBACO;29/09/2025;060-317549;;1,3836E+29;Desenglobe_Division_Material;060-370572;Privado_Privado;NPH; 389,76;;
L4_1139;1139;1139;BOLÍVAR;TURBACO;29/09/2025;060-317549;;1,3836E+29;Desenglobe_Division_Material;060-370571;Privado_Privado;NPH;391.16;;
L4_114;114;114;BOYACÁ;SOGAMOSO;29/09/2025;095-140213;;1,5759E+29;Desenglobe_Division_Material;095-149965;Privado_Privado;PH_Unidad_Predial;62.87;0.1731;62.87
L4_1140;1140;1140;BOLÍVAR;TURBACO;29/09/2025;060-317549;;1,3836E+29;Desenglobe_Division_Material;060-370570;Privado_Privado;NPH;392.63;;
L4_1141;1141;1141;BOLÍVAR;TURBACO;29/09/2025;060-317549;;1,3836E+29;Desenglobe_Division_Material;060-370573;Privado_Privado;NPH;388.36;;
L4_1142;1142;1142;BOLÍVAR;TURBACO;29/09/2025;060-317549;;1,3836E+29;Desenglobe_Division_Material;060-370574;Privado_Privado;NPH;387.03;;
L4_1143;1143;1143;BOLÍVAR;TURBACO;29/09/2025;060-317549;;1,3836E+29;Desenglobe_Division_Material;060-370575;Privado_Privado;NPH;385.63;;
L4_1144;1144;1144;BOLÍVAR;TURBACO;29/09/2025;060-317549;;1,3836E+29;Desenglobe_Division_Material;060-370578;Privado_Privado;NPH;385.35;;
L4_1145;1145;1145;BOLÍVAR;TURBACO;29/09/2025;060-317549;;1,3836E+29;Desenglobe_Division_Material;060-370577;Privado_Privado;NPH;388.5;;
L4_1146;1146;1146;BOLÍVAR;TURBACO;29/09/2025;060-317549;;1,3836E+29;Desenglobe_Division_Material;060-370576;Privado_Privado;NPH;387.38;;
L4_1147;1147;1147;BOLÍVAR;TURBACO;29/09/2025;060-317549;;1,3836E+29;Desenglobe_Division_Material;060-370564;Privado_Privado;NPH;503.47;;
L4_1148;1148;1148;BOLÍVAR;TURBACO;29/09/2025;060-317549;;1,3836E+29;Desenglobe_Division_Material;060-370568;Privado_Privado;NPH;394.38;;
L4_1149;1149;1149;BOLÍVAR;TURBACO;29/09/2025;060-317549;;1,3836E+29;Desenglobe_Division_Material;060-370555;Privado_Privado;NPH;426.4;;
L4_115;115;115;BOYACÁ;SOGAMOSO;29/09/2025;095-140213;;1,5759E+29;Desenglobe_Division_Material;095-164368;Privado_Privado;PH_Unidad_Predial;125.74;0.3461;125.74
L4_1150;1150;1150;BOLÍVAR;TURBACO;29/09/2025;060-317549;;1,3836E+29;Desenglobe_Division_Material;060-370567;Privado_Privado;NPH;386,61 ;;
L4_1151;1151;1151;BOLÍVAR;TURBACO;29/09/2025;060-317549;;1,3836E+29;Desenglobe_Division_Material;060-370559;Privado_Privado;NPH;426.92;;
L4_1152;1152;1152;BOLÍVAR;TURBACO;29/09/2025;060-317549;;1,3836E+29;Desenglobe_Division_Material;060-370558;Privado_Privado;NPH;426.66;;
L4_1153;1153;1153;BOLÍVAR;TURBACO;29/09/2025;060-317549;;1,3836E+29;Desenglobe_Division_Material;060-370557;Privado_Privado;NPH; 426,79;;
L4_1154;1154;1154;BOLÍVAR;TURBACO;29/09/2025;060-317549;;1,3836E+29;Desenglobe_Division_Material;060-370560;Privado_Privado;NPH;427.25;;
L4_1155;1155;1155;BOLÍVAR;TURBACO;29/09/2025;060-317549;;1,3836E+29;Desenglobe_Division_Material;060-370561;Privado_Privado;NPH;427.57;;
L4_1156;1156;1156;BOLÍVAR;TURBACO;29/09/2025;060-317549;;1,3836E+29;Desenglobe_Division_Material;060-370562;Privado_Privado;NPH;427.83;;
L4_1157;1157;1157;BOLÍVAR;TURBACO;29/09/2025;060-317549;;1,3836E+29;Desenglobe_Division_Material;060-370566;Privado_Privado;NPH;372.89;;
L4_1158;1158;1158;BOLÍVAR;TURBACO;29/09/2025;060-317549;;1,3836E+29;Desenglobe_Division_Material;060-370525;Privado_Privado;NPH;453.96;;
L4_1159;1159;1159;BOLÍVAR;TURBACO;29/09/2025;060-317549;;1,3836E+29;Desenglobe_Division_Material;060-370563;Privado_Privado;NPH;428.22;;
L4_116;118;118;BOYACÁ;SOGAMOSO;29/09/2025;095-158390;;SIN NPN;Cambio_Numero_Predial_NPH_a_PH;095-158390;Privado_Privado;PH_Matriz;620;;
L4_116;116;116;BOYACÁ;SOGAMOSO;29/09/2025;095-31337;FMI_Debe_Estar_Cerrado;1,5759E+29;Desenglobe_Venta_Parcial;095-158390;Privado_Privado;NPH;620;;
L4_1160;1160;1160;BOLÍVAR;TURBACO;29/09/2025;060-317549;;1,3836E+29;Desenglobe_Division_Material;060-370579;Privado_Privado;NPH;383.11;;
L4_1161;1161;1161;BOLÍVAR;TURBACO;29/09/2025;060-317549;;1,3836E+29;Desenglobe_Division_Material;060-370580;Privado_Privado;NPH;380.59;;
L4_1162;1162;1162;BOLÍVAR;TURBACO;29/09/2025;060-317549;;1,3836E+29;Desenglobe_Division_Material;060-370581;Privado_Privado;NPH;377.72;;
L4_1163;1163;1163;BOLÍVAR;TURBACO;29/09/2025;060-317549;;1,3836E+29;Desenglobe_Division_Material;060-370582;Privado_Privado;NPH;375.27;;
L4_1164;1164;1164;BOLÍVAR;TURBACO;29/09/2025;060-317549;;1,3836E+29;Desenglobe_Division_Material;060-370597;Privado_Privado;NPH;397.95;;
L4_1165;1165;1165;BOLÍVAR;TURBACO;29/09/2025;060-317549;;1,3836E+29;Desenglobe_Division_Material;060-370596;Privado_Privado;NPH; 399,49;;
L4_1166;1166;1166;BOLÍVAR;TURBACO;29/09/2025;060-317549;;1,3836E+29;Desenglobe_Division_Material;060-370595;Privado_Privado;NPH;401.03;;
L4_1167;1167;1167;BOLÍVAR;TURBACO;29/09/2025;060-317549;;1,3836E+29;Desenglobe_Division_Material;060-370598;Privado_Privado;NPH;397.5;;
L4_1168;1168;1168;BOLÍVAR;TURBACO;29/09/2025;060-317549;;1,3836E+29;Desenglobe_Division_Material;060-370599;Privado_Privado;NPH;392.56;;
L4_1169;1169;1169;BOLÍVAR;TURBACO;29/09/2025;060-317549;;1,3836E+29;Desenglobe_Division_Material;060-370600;Privado_Privado;NPH;387.87;;
L4_1170;1170;1170;BOLÍVAR;TURBACO;29/09/2025;060-317549;;1,3836E+29;Desenglobe_Division_Material;060-370603;Privado_Privado;NPH;56.883.000.000.000.000;;
L4_1171;1171;1171;BOLÍVAR;TURBACO;29/09/2025;060-317549;;1,3836E+29;Desenglobe_Division_Material;060-370602;Privado_Privado;NPH;381.64;;
L4_1172;1172;1172;BOLÍVAR;TURBACO;29/09/2025;060-317549;;1,3836E+29;Desenglobe_Division_Material;060-370601;Privado_Privado;NPH;383.53;;
L4_1173;1173;1173;BOLÍVAR;TURBACO;29/09/2025;060-317549;;1,3836E+29;Desenglobe_Division_Material;060-370594;Privado_Privado;NPH;394.73;;
L4_1174;1174;1174;BOLÍVAR;TURBACO;29/09/2025;060-317549;;1,3836E+29;Desenglobe_Division_Material;060-370593;Privado_Privado;NPH;375.2;;
L4_1175;1175;1175;BOLÍVAR;TURBACO;29/09/2025;060-317549;;1,3836E+29;Desenglobe_Division_Material;060-370592;Privado_Privado;NPH;375.2;;
L4_1176;1176;1176;BOLÍVAR;TURBACO;29/09/2025;060-317549;;1,3836E+29;Desenglobe_Division_Material;060-370584;Privado_Privado;NPH;379.54;;
L4_1177;1177;1177;BOLÍVAR;TURBACO;29/09/2025;060-317549;;1,3836E+29;Desenglobe_Division_Material;060-370583;Privado_Privado;NPH;375.2;;
L4_1178;1178;1178;BOLÍVAR;TURBACO;29/09/2025;060-317549;;1,3836E+29;Desenglobe_Division_Material;060-370586;Privado_Privado;NPH;389.34;;
L4_1179;1179;1179;BOLÍVAR;TURBACO;29/09/2025;060-317549;;1,3836E+29;Desenglobe_Division_Material;060-370585;Privado_Privado;NPH;385.7;;
L4_1180;1180;1180;BOLÍVAR;TURBACO;29/09/2025;060-317549;;1,3836E+29;Desenglobe_Division_Material;060-370587;Privado_Privado;NPH;545.89;;
L4_1181;1181;1181;BOLÍVAR;TURBACO;29/09/2025;060-317549;;1,3836E+29;Desenglobe_Division_Material;060-370591;Privado_Privado;NPH;382.9;;
L4_1182;1182;1182;BOLÍVAR;TURBACO;29/09/2025;060-317549;;1,3836E+29;Desenglobe_Division_Material;060-370590;Privado_Privado;NPH;385.84;;
L4_1183;1183;1183;BOLÍVAR;TURBACO;29/09/2025;060-317549;;1,3836E+29;Desenglobe_Division_Material;060-370589;Privado_Privado;NPH;388.15;;
L4_1184;1184;1184;BOLÍVAR;TURBACO;29/09/2025;060-317549;;1,3836E+29;Desenglobe_Division_Material;060-370588;Privado_Privado;NPH;390.46;;
L4_1185;1185;1185;BOLÍVAR;TURBACO;29/09/2025;060-317549;;1,3836E+29;Desenglobe_Division_Material;060-370556;Privado_Privado;NPH;426.86;;
L4_1186;1186;1186;BOLÍVAR;TURBACO;29/09/2025;060-317549;;1,3836E+29;Desenglobe_Division_Material;060-370524;Privado_Privado;NPH;623.13;;
L4_1187;1187;1187;BOLÍVAR;TURBACO;29/09/2025;060-317549;;1,3836E+29;Desenglobe_Division_Material;060-370565;Privado_Privado;NPH;446.22;;
L4_1188;1188;1188;BOLÍVAR;TURBACO;29/09/2025;060-317549;;1,3836E+29;Desenglobe_Division_Material;060-370538;Privado_Privado;NPH;420.36;;
L4_1189;1189;1189;BOLÍVAR;TURBACO;29/09/2025;060-317549;;1,3836E+29;Desenglobe_Division_Material;060-370537;Privado_Privado;NPH;420.88;;
L4_119;119;119;BOYACÁ;SOGAMOSO;29/09/2025;095-158390;;SIN NPN;Desenglobe_Division_Material;095-159083;Privado_Privado;PH_Unidad_Predial;203;0.1166;203
L4_1190;1190;1190;BOLÍVAR;TURBACO;29/09/2025;060-317549;;1,3836E+29;Desenglobe_Division_Material;060-370554;Privado_Privado;NPH;425.75;;
L4_1191;1191;1191;BOLÍVAR;TURBACO;29/09/2025;060-317549;;1,3836E+29;Desenglobe_Division_Material;060-370539;Privado_Privado;NPH;419.9;;
