"objectid";"id_operacion";"id";"no, fmi";"dirección territorial";"municipio";"fecha_envio_juridico";"folio_matriz";"novedadfmi_tipo";"npnmatriz";"novedad_numero_predial";"folio_derivados";"predio tipo";"condicion prop derivado";"área registral m2";"coeficiente";"área coefieciente";"field15"
1079082;"607937";534;534;ATLÁNTICO;TUBARÁ;"6/10/2025";"040-593565";FMI_Debe_Estar_Cerrado;"088320400000000880002000000000";Cancelacion_por_Desenglobe;;;;;;;
1176535;"13515175";391;391;BOYACÁ;SOGAMOSO;"6/10/2025";"095-142171";;"157590101000005830134000000000";Cambio_Numero_Predial_NPH_a_PH;"095-142171";Privado_Privado;PH_Matriz;"71.599999999999994";;;
1273715;"13516352";323;323;BOYACÁ;SOGAMOSO;"6/10/2025";"095-157132";;"157590101000008480009000000000";Cancelacion_por_Desenglobe;;;;;;;
1307229;"13518262";445;445;BOYACÁ;SOGAMOSO;"6/10/2025";"095-75408";;"157590101000009540017000000000";Cambio_Numero_Predial_NPH_a_Bien_Uso_Publico;"095-75408";Publico_Uso_Publico;Bien_Uso_Publico;"21.5";;;
1145178;"13518302";345;345;BOYACÁ;SOGAMOSO;"6/10/2025";"095-156290";;"157590101000009560009000000000";Cancelacion_por_Desenglobe;;;;;;;
1641413;L5_582;582;582;BOLÍVAR;TURBACO;"6/10/2025";"060-363865";;SIN NPN;Cancelacion_por_Desenglobe;;;;;;;
1641413;L5_582;580;580;BOLÍVAR;TURBACO;"6/10/2025";"060-316213";;"138360001000000040003000000000";Desenglobe_Division_Material;"060-363865";Privado_Privado;NPH;"41955.042999999998";;;
1641414;L5_414;414;414;BOYACÁ;SOGAMOSO;"6/10/2025";"095-160406";;SIN NPN;Cancelacion_por_Desenglobe;;;;;;;
1641414;L5_414;407;407;BOYACÁ;SOGAMOSO;"6/10/2025";"095-95154";;"157590101000003940346000000000";Englobe_Nuevo_FMI;"095-160406";Privado_Privado;NPH;"375.38";;;
1641414;L5_414;406;406;BOYACÁ;SOGAMOSO;"6/10/2025";"095-95150";;"157590101000003940345000000000";Englobe_Nuevo_FMI;"095-160406";Privado_Privado;NPH;"375.38";;;
1641414;L5_414;405;405;BOYACÁ;SOGAMOSO;"6/10/2025";"095-95157";;"157590101000003940344000000000";Englobe_Nuevo_FMI;"095-160406";Privado_Privado;NPH;"375.38";;;
1641415;L5_340;340;340;BOYACÁ;SOGAMOSO;"6/10/2025";"095-156280";;SIN NPN;Cancelacion_por_Desenglobe;;;;;;;
1641415;L5_340;333;333;BOYACÁ;SOGAMOSO;"6/10/2025";"095-6467";;"157590102000003300017000000000";Englobe_Nuevo_FMI;"095-156280";Privado_Privado;NPH;"2059";;;
1641415;L5_340;332;332;BOYACÁ;SOGAMOSO;"6/10/2025";"095-3536";;"157590102000003300013000000000";Englobe_Nuevo_FMI;"095-156280";Privado_Privado;NPH;"2059";;;
1641416;L5_481;481;481;BOYACÁ;SOGAMOSO;"6/10/2025";"095-110422";;SIN NPN;Cancelacion_por_Englobe;;;;;;;
1641416;L5_481;478;478;BOYACÁ;SOGAMOSO;"6/10/2025";"095-109860";;"157590002000000031800000000000";Desenglobe_Venta_Parcial;"095-110422";Privado_Privado;NPH;"1768.5";;;
1641417;L5_479;481;481;BOYACÁ;SOGAMOSO;"6/10/2025";"095-110422";;SIN NPN;Cancelacion_por_Englobe;;;;;;;
1641417;L5_479;478;478;BOYACÁ;SOGAMOSO;"6/10/2025";"095-109860";;"157590002000000031800000000000";Desenglobe_Venta_Parcial;"095-110422";Privado_Privado;NPH;"1768.5";;;
1641418;L5_385;385;385;BOYACÁ;SOGAMOSO;"6/10/2025";"095-163839";;SIN NPN;Cancelacion_por_Englobe;;;;;;;
1641418;L5_385;381;381;BOYACÁ;SOGAMOSO;"6/10/2025";"095-13719";;"157590102000001150067000000000";Desenglobe_Division_Material;"095-163839";Privado_Privado;NPH;"38.85";;;
1641419;L5_383;385;385;BOYACÁ;SOGAMOSO;"6/10/2025";"095-163839";;SIN NPN;Cancelacion_por_Englobe;;;;;;;
1641419;L5_383;381;381;BOYACÁ;SOGAMOSO;"6/10/2025";"095-13719";;"157590102000001150067000000000";Desenglobe_Division_Material;"095-163839";Privado_Privado;NPH;"38.85";;;
1641420;L5_594;594;594;META;GRANADA;"6/10/2025";"236-33493";;"503130100000005870005000000000";Englobe_Nuevo_FMI;"236-67049";Privado_Privado;NPH;"369,55 ";;;
1641420;L5_594;592;592;META;GRANADA;"6/10/2025";"236-41845";;"503130100000007070001000000000";Englobe_Nuevo_FMI;"236-67049";Privado_Privado;NPH;"369.55";;;
1641420;L5_594;590;590;META;GRANADA;"6/10/2025";"236-41846";;"503130100000007070002000000000";Englobe_Nuevo_FMI;"236-67049";Privado_Privado;NPH;"369.55";;;
1641421;L5_461;461;461;BOYACÁ;SOGAMOSO;"6/10/2025";"095-105769";;"157590101000009270017000000000";Englobe_Nuevo_FMI;"095-155772";Privado_Privado;NPH;"81";;;
1641421;L5_461;460;460;BOYACÁ;SOGAMOSO;"6/10/2025";"095-105768";;"157590101000009270025000000000";Englobe_Nuevo_FMI;"095-155772";Privado_Privado;NPH;"81";;;
1641422;L5_600;600;600;ATLÁNTICO;TUBARÁ;"6/10/2025";"040-353104";;"088320003000000010064000000000";Englobe_Nuevo_FMI;"040-639479";Privado_Privado;NPH;"480637.8";;;
1641422;L5_600;599;599;ATLÁNTICO;TUBARÁ;"6/10/2025";"040-235336";;"088320003000000010216000000000";Englobe_Nuevo_FMI;"040-639479";Privado_Privado;NPH;"480637.8";;;
1641422;L5_600;598;598;ATLÁNTICO;TUBARÁ;"6/10/2025";"040-370206";;"088320003000000010443000000000";Englobe_Nuevo_FMI;"040-639479";Privado_Privado;NPH;"480637.8";;;
1641423;L5_480;480;480;BOYACÁ;SOGAMOSO;"6/10/2025";"095-109860";;"157590002000000031800000000000";Englobe_Nuevo_FMI;"095-166877";Privado_Privado;NPH;"5087";;;
1641423;L5_480;479;479;BOYACÁ;SOGAMOSO;"6/10/2025";"095-110422";;SIN NPN;Englobe_Nuevo_FMI;"095-166877";Privado_Privado;NPH;"5087";;;
1641424;L5_384;384;384;BOYACÁ;SOGAMOSO;"6/10/2025";"095-124152";;"157590102000001150066000000000";Englobe_Nuevo_FMI;"095-163841";Privado_Privado;NPH;"218.85";;;
1641424;L5_384;383;383;BOYACÁ;SOGAMOSO;"6/10/2025";"095-163839";;SIN NPN;Englobe_Nuevo_FMI;"095-163841";Privado_Privado;NPH;"218.85";;;
1642049;L5_490;490;490;RISARALDA;APÍA;"6/10/2025";"0";;SIN NPN;Predio_Nuevo;"292-9060";Publico_Uso_Publico;Bien_Uso_Publico;"77";;;
1642050;L5_491;491;491;RISARALDA;APÍA;"6/10/2025";"0";;SIN NPN;Predio_Nuevo;"292-9062";Publico_Uso_Publico;Bien_Uso_Publico;"65";;;
1642051;L5_533;533;533;ATLÁNTICO;TUBARÁ;"6/10/2025";"040-14002";;"088320002000000010048000000000";Desenglobe_Division_Material;"040-676619";Privado_Privado;NPH;"2061";;;
1642052;L5_532;532;532;ATLÁNTICO;TUBARÁ;"6/10/2025";"040-14002";;"088320002000000010048000000000";Desenglobe_Division_Material;"040-676617";Privado_Privado;NPH;"57860";;;
1642053;L5_530;530;530;ATLÁNTICO;TUBARÁ;"6/10/2025";"040-14002";;"088320002000000010048000000000";Desenglobe_Division_Material;"040-676620";Privado_Privado;NPH;"383000";;;
1642054;L5_531;531;531;ATLÁNTICO;TUBARÁ;"6/10/2025";"040-14002";;"088320002000000010048000000000";Desenglobe_Division_Material;"040-676618";Privado_Privado;NPH;"57860";;;
1642055;L5_522;522;522;ATLÁNTICO;TUBARÁ;"6/10/2025";"040-225171";;"088320003000000010353000000000";Desenglobe_Venta_Parcial;"040-478404";Privado_Privado;NPH;"8476.5400000000009";;;
1642056;L5_502;502;502;ATLÁNTICO;TUBARÁ;"6/10/2025";"040-302797";;"088320003000000010865000000000";Desenglobe_Division_Material;"040-530875";Privado_Privado;PH_Unidad_Predial;"389.62";0.1525;"389.62";
1642057;L5_504;504;504;ATLÁNTICO;TUBARÁ;"6/10/2025";"040-302797";;"088320003000000010865000000000";Desenglobe_Division_Material;"040-530873";Privado_Privado;PH_Unidad_Predial;"451.21";0.17620000000000002;"451.21";
1642058;L5_505;505;505;ATLÁNTICO;TUBARÁ;"6/10/2025";"040-302797";;"088320003000000010865000000000";Desenglobe_Division_Material;"040-530872";Privado_Privado;PH_Unidad_Predial;"499.66";0.19519999999999998;"499.66";
1642059;L5_506;506;506;ATLÁNTICO;TUBARÁ;"6/10/2025";"040-302797";;"088320003000000010865000000000";Desenglobe_Division_Material;"040-530871";Privado_Privado;PH_Unidad_Predial;"436.64";0.1705;"436.64";
1642060;L5_507;507;507;ATLÁNTICO;TUBARÁ;"6/10/2025";"040-302797";;"088320003000000010865000000000";Desenglobe_Division_Material;"040-530870";Privado_Privado;PH_Unidad_Predial;"384.83";0.1503;"384.83";
1642061;L5_503;503;503;ATLÁNTICO;TUBARÁ;"6/10/2025";"040-302797";;"088320003000000010865000000000";Desenglobe_Division_Material;"040-530874";Privado_Privado;PH_Unidad_Predial;"397.67";0.1553;"397.67";
1642062;L5_578;578;578;ATLÁNTICO;TUBARÁ;"6/10/2025";"040-354476";;SIN NPN;Desenglobe_Division_Material;"040-666350";Privado_Privado;NPH;"150.01";;;
1642063;L5_577;577;577;ATLÁNTICO;TUBARÁ;"6/10/2025";"040-354476";;SIN NPN;Desenglobe_Division_Material;"040-666351";Privado_Privado;NPH;"149.99";;;
1642064;L5_560;560;560;ATLÁNTICO;TUBARÁ;"6/10/2025";"040-406198";;"088320004000000010419000000000";Desenglobe_Venta_Parcial;"040-653368";Privado_Privado;NPH;"500";;;
1642065;L5_559;559;559;ATLÁNTICO;TUBARÁ;"6/10/2025";"040-406198";;"088320004000000010419000000000";Desenglobe_Venta_Parcial;"040-653367";Privado_Privado;NPH;"439.4";;;
1642066;L5_558;558;558;ATLÁNTICO;TUBARÁ;"6/10/2025";"040-406198";;"088320004000000010419000000000";Desenglobe_Venta_Parcial;"040-653382";Privado_Privado;NPH;"299.2";;;
1642067;L5_557;557;557;ATLÁNTICO;TUBARÁ;"6/10/2025";"040-406198";;"088320004000000010419000000000";Desenglobe_Venta_Parcial;"040-653375";Privado_Privado;NPH;"500";;;
1642068;L5_556;556;556;ATLÁNTICO;TUBARÁ;"6/10/2025";"040-406198";;"088320004000000010419000000000";Desenglobe_Venta_Parcial;"040-653355";Privado_Privado;NPH;"633.20000000000005";;;
1642069;L5_554;554;554;ATLÁNTICO;TUBARÁ;"6/10/2025";"040-406198";;"088320004000000010419000000000";Desenglobe_Venta_Parcial;"040-653376";Privado_Privado;NPH;"500";;;
1642070;L5_553;553;553;ATLÁNTICO;TUBARÁ;"6/10/2025";"040-406198";;"088320004000000010419000000000";Desenglobe_Venta_Parcial;"040-653374";Privado_Privado;NPH;"558.6";;;
