id;no, fmi;dirección territorial;municipio;fecha_envio_juridico;folio_matriz;novedadfmi_tipo;npnmatriz;novedad_numero_predial;folio_derivados;predio tipo;condicion prop derivado;árearegistralm2;coeficiente;área coefieciente;id_operacion_db
7645;7645;META;GRANADA;29/05/2025;236-74377;;5,0313E+29;Desenglobe_Division_Material;236-78916;Privado_Privado;NPH;;;;13401270-9609
11818;11818;BOYACÁ;MONIQUIRÁ;30/05/2025;083-41758;FMI_Debe_Estar_Cerrado;1,5469E+29;Desenglobe_Division_Material;083-43721;Privado_Privado;NPH;117;;;1544226-4620
11924;11924;BOYACÁ;MONIQUIRÁ;30/05/2025;083-41872;;1,5469E+29;Cambio_Numero_Predial_NPH_a_PH;083-41872;Privado_Privado;PH_Matriz;104;;;13494731
8961;8961;META;GRANADA;29/05/2025;236-74377;;5,0313E+29;Desenglobe_Division_Material;236-80220;Privado_Privado;NPH;;;;13401270-8099
12292;12292;BOYACÁ;RAMIRIQUÍ;30/05/2025;090-1867;;1,5599E+29;Cancelacion;;;;;;;1645282
10380;10380;META;GRANADA;18/07/2025;236-87598;;SIN NPN;Desenglobe_Division_Material;236-101808;Privado_Privado;NPH;;;;L2-12806
6926;6926;META;GRANADA;29/05/2025;236-74377;;5,0313E+29;Desenglobe_Division_Material;236-78200;Privado_Privado;NPH;;;;13401270-12308
12918;12918;BOYACÁ;SOGAMOSO;30/05/2025;095-164663;;SIN NPN;Desenglobe_Division_Material;095-167513;Privado_Privado;PH_Unidad_Predial;;;;L2-6225
4277;4277;META;GRANADA;4/07/2025;236-1428;;5,0313E+29;Desenglobe_Division_Material;236-100553;Privado_Privado;Via;49;;;4752593-6779
8497;8497;META;GRANADA;29/05/2025;236-74377;;5,0313E+29;Desenglobe_Division_Material;236-79762;Privado_Privado;NPH;;;;13401270-9825
9401;9401;META;GRANADA;29/05/2025;236-74377;;5,0313E+29;Desenglobe_Division_Material;236-8066;Privado_Privado;NPH;;;;13401270-11668
12048;12048;BOYACÁ;MONIQUIRÁ;30/05/2025;083-22218;;1,5469E+29;Desenglobe_Division_Material;083-46001;Privado_Privado;PH_Unidad_Predial;52.8;11.48;52.8;1544270-4407
12471;12471;BOYACÁ;RAMIRIQUÍ;30/05/2025;090-57412;;1,5599E+29;Desenglobe_Venta_Parcial;090-61671;Privado_Privado;NPH;;;;L2-552
979;979;BOLÍVAR;TURBACO;23/05/2025;060-374508;;SIN NPN;Desenglobe_Division_Material;060-374810;Privado_Privado;PH_Unidad_Predial;;;;L2-3716
10458;10458;META;GRANADA;8/08/2025;236-90591;;SIN NPN;Desenglobe_Division_Material;236-95286;Privado_Privado;NPH;72;;;L2-12921
4292;4292;META;GRANADA;4/07/2025;236-1428;;5,0313E+29;Desenglobe_Division_Material;236-100568;Privado_Privado;Via;40;;;4752593-6727
9841;9841;META;GRANADA;29/05/2025;236-74377;;5,0313E+29;Desenglobe_Division_Material;236-81099;Privado_Privado;NPH;;;;13401270-12292
7811;7811;META;GRANADA;29/05/2025;236-74377;;5,0313E+29;Desenglobe_Division_Material;236-79081;Privado_Privado;NPH;;;;13401270-8426
13493;13493;BOYACÁ;SOGAMOSO;28/07/2025;095-158307;FMI_Debe_Estar_Abierto;1,5759E+29;Desenglobe_Division_Material;095-164782;Privado_Privado;PH_Unidad_Predial;12.73;0.23;12.73;1803439-5700
805;805;BOLÍVAR;MAGANGUÉ;18/07/2025;064-39617;;SIN NPN;Desenglobe_Division_Material;064-39798;Privado_Privado;NPH;91;;;L2-4083
7677;7677;META;GRANADA;29/05/2025;236-74377;;5,0313E+29;Desenglobe_Division_Material;236-78948;Privado_Privado;NPH;;;;13401270-8955
4507;4507;META;GRANADA;20/06/2025;236-19640;;5,0313E+29;Desenglobe_Division_Material;236-71324;Privado_Privado;PH_Unidad_Predial;;;;4752584-7213
11226;11226;BOYACÁ;CIÉNEGA;30/05/2025;090-13554;;1,5189E+29;Desenglobe_Venta_Parcial;090-63790;Privado_Privado;NPH;;;;1320887-106
3734;3734;BOLÍVAR;TURBACO;26/05/2025;060-340194;;SIN NPN;Desenglobe_Division_Material;060-370460;Privado_Privado;NPH;;;;L2-2617
8565;8565;META;GRANADA;29/05/2025;236-74377;;5,0313E+29;Desenglobe_Division_Material;236-79829;Privado_Privado;NPH;;;;13401270-8224
5667;5667;META;GRANADA;29/05/2025;236-74377;;5,0313E+29;Desenglobe_Division_Material;236-76945;Privado_Privado;NPH;;;;13401270-8100
11150;11150;RISARALDA;GUÁTICA;30/05/2025;293-16205;;6,6318E+29;Desenglobe_Division_Material;293-29401;Privado_Privado;NPH;;;;9280518-13246
792;792;BOLÍVAR;MAGANGUÉ;18/07/2025;064-39617;;SIN NPN;Desenglobe_Division_Material;064-39810;Privado_Privado;NPH;91;;;L2-4082
9355;9355;META;GRANADA;29/05/2025;236-74377;;5,0313E+29;Desenglobe_Division_Material;236-80614;Privado_Privado;NPH;;;;13401270-11133
6675;6675;META;GRANADA;29/05/2025;236-74377;;5,0313E+29;Desenglobe_Division_Material;236-77950;Privado_Privado;NPH;;;;13401270-8939
14951;14951;BOYACÁ;TIBANÁ;6/06/2025;090-17092;;1,5804E+29;Englobe_Nuevo_FMI;090-64409;Privado_Privado;NPH;;;;1867483
9239;9239;META;GRANADA;29/05/2025;236-74377;;5,0313E+29;Desenglobe_Division_Material;236-80498;Privado_Privado;NPH;;;;13401270-12405
9551;9551;META;GRANADA;29/05/2025;236-74377;;5,0313E+29;Desenglobe_Division_Material;236-80809;Privado_Privado;NPH;;;;13401270-8500
797;797;BOLÍVAR;MAGANGUÉ;18/07/2025;064-39617;;SIN NPN;Desenglobe_Division_Material;064-39815;Privado_Privado;NPH;91;;;L2-4062
3961;3961;BOLÍVAR;TURBACO;4/07/2025;060-315148;;SIN NPN;Desenglobe_Division_Material;060-339574;Privado_Privado;NPH;;;;L2-1786
14163;14163;BOYACÁ;SOGAMOSO;22/08/2025;095-155044;;SIN NPN;Desenglobe_Division_Material;095-166998;Privado_Privado;PH_Unidad_Predial;72.430.000.000.000.000;25;72.430.000.000.000.000;L2-5132
593;593;BOLÍVAR;MAGANGUÉ;18/07/2025;064-35217;;1,343E+29;Desenglobe_Division_Material;064-39627;Publico_Uso_Publico;Bien_Uso_Publico;373.96;;;13584595-3903
5503;5503;META;GRANADA;29/05/2025;236-74377;;5,0313E+29;Desenglobe_Division_Material;236-76781;Privado_Privado;NPH;;;;13401270-11460
4200;4200;META;GRANADA;4/07/2025;236-1428;;5,0313E+29;Desenglobe_Division_Material;236-100476;Privado_Privado;NPH;98;;;4752593-6735
8802;8802;META;GRANADA;29/05/2025;236-74377;;5,0313E+29;Desenglobe_Division_Material;236-80063;Privado_Privado;NPH;;;;13401270-10662
5174;5174;META;GRANADA;29/05/2025;236-74377;;5,0313E+29;Desenglobe_Division_Material;236-76454;Privado_Privado;NPH;;;;13401270-10415
5825;5825;META;GRANADA;29/05/2025;236-74377;;5,0313E+29;Desenglobe_Division_Material;236-77099;Privado_Privado;NPH;;;;13401270-12774
5494;5494;META;GRANADA;29/05/2025;236-74377;;5,0313E+29;Desenglobe_Division_Material;236-76772;Privado_Privado;NPH;;;;13401270-7900
11952;11952;BOYACÁ;MONIQUIRÁ;30/05/2025;083-42030;;1,5469E+29;Desenglobe_Division_Material;083-45251;Privado_Privado;NPH;48.68;;;1541955-4696
8970;8970;META;GRANADA;29/05/2025;236-74377;;5,0313E+29;Desenglobe_Division_Material;236-80229;Privado_Privado;NPH;;;;13401270-12059
8143;8143;META;GRANADA;29/05/2025;236-74377;;5,0313E+29;Desenglobe_Division_Material;236-79410;Privado_Privado;NPH;;;;13401270-7777
2981;2981;BOLÍVAR;TURBACO;4/07/2025;060-26770;;1,3836E+29;Desenglobe_Division_Material;060-349710;Privado_Privado;NPH;383.37;;;1097944-1394
12033;12033;BOYACÁ;MONIQUIRÁ;30/05/2025;083-2445;;1,5469E+29;Desenglobe_Division_Material;083-45471;Privado_Privado;NPH;7207,86;;;1533998-4472
2650;2650;BOLÍVAR;TURBACO;4/07/2025;060-26770;;1,3836E+29;Desenglobe_Division_Material;060-349379;Privado_Privado;NPH;28.058.999.999.999.900;;;1097944-1683
4218;4218;META;GRANADA;4/07/2025;236-1428;;5,0313E+29;Desenglobe_Division_Material;236-100494;Privado_Privado;NPH;91;;;4752593-6786
4407;4407;META;GRANADA;20/06/2025;236-19640;;5,0313E+29;Desenglobe_Division_Material;236-71424;Privado_Privado;PH_Unidad_Predial;;;;4752584-6879
1481;1481;BOLÍVAR;TURBACO;23/05/2025;060-19504;;1,3836E+29;Desenglobe_Division_Material;060-324871;Privado_Privado;PH_Unidad_Predial;;;;1097579-847
11971;11971;BOYACÁ;MONIQUIRÁ;30/05/2025;083-29275;;1,5469E+29;Cambio_Numero_Predial_NPH_a_PH;083-29275;Privado_Privado;PH_Matriz;132.65;;;1544237
8860;8860;META;GRANADA;29/05/2025;236-74377;;5,0313E+29;Desenglobe_Division_Material;236-80121;Privado_Privado;NPH;;;;13401270-9973
4787;4787;META;GRANADA;20/06/2025;236-42180;;5,0313E+29;Desenglobe_Division_Material;236-75516;Privado_Privado;NPH;;;;4753500-7423
10289;10289;META;GRANADA;29/05/2025;236-74377;;5,0313E+29;Desenglobe_Division_Material;236-83439;Privado_Privado;NPH;;;;13401270-8748
11540;11540;BOYACÁ;GARAGOA;6/06/2025;078-751;;1,5299E+29;Desenglobe_Division_Material;078-43373;Privado_Privado;PH_Unidad_Predial;;;;L2-4282
12576;12576;BOYACÁ;RAMIRIQUÍ;30/05/2025;-;;SIN NPN;Predio_Nuevo;090-64099;Privado_Privado;NPH;;;;L2-65
7071;7071;META;GRANADA;29/05/2025;236-74377;;5,0313E+29;Desenglobe_Division_Material;236-78344;Privado_Privado;NPH;;;;13401270-12566
530;530;ATLÁNTICO;TUBARÁ;29/05/2025;040-625802;;SIN NPN;Desenglobe_Division_Material;040-654394;Privado_Privado;Condominio_Unidad_Predial;;;;L2-469
8031;8031;META;GRANADA;29/05/2025;236-74377;;5,0313E+29;Desenglobe_Division_Material;236-79300;Privado_Privado;NPH;;;;13401270-10303
10223;10223;META;GRANADA;29/05/2025;236-74377;;5,0313E+29;Desenglobe_Division_Material;236-83057;Privado_Privado;NPH;;;;13401270-12164
12806;12806;BOYACÁ;SOGAMOSO;30/05/2025;095-146465;;1,5759E+29;Desenglobe_Division_Material;095-159062;Privado_Privado;PH_Unidad_Predial;;;;13514295-5082
7630;7630;META;GRANADA;29/05/2025;236-74377;;5,0313E+29;Desenglobe_Division_Material;236-78901;Privado_Privado;NPH;;;;13401270-12225
3414;3414;BOLÍVAR;TURBACO;25/07/2025;060-316930;;1,3836E+29;Desenglobe_Division_Material;060-338006;Privado_Privado;PH_Unidad_Predial;91.9;0.2616;;13282454-2074
12998;12998;BOYACÁ;SOGAMOSO;30/05/2025;095-164663;;SIN NPN;Desenglobe_Division_Material;095-167447;Privado_Privado;PH_Unidad_Predial;;;;L2-6192
4299;4299;META;GRANADA;4/07/2025;236-1428;;5,0313E+29;Desenglobe_Division_Material;236-100575;Privado_Privado;NPH;91;;;4752593-6825
36;36;ATLÁNTICO;TUBARÁ;11/07/2025;040-605697;;8,832E+28;Desenglobe_Division_Material;040-658092;Privado_Privado;Condominio_Unidad_Predial;;;;13973179-245
10858;10858;RISARALDA;LA CELIA;30/05/2025;297-8716;;6,6383E+29;Englobe_Nuevo_FMI;297-9425;Privado_Privado;NPH;;;;12095626
351;351;ATLÁNTICO;TUBARÁ;6/06/2025;040-151790;;8,832E+28;Desenglobe_Division_Material;040-645489;Privado_Privado;PH_Unidad_Predial;;;;604735-78
5259;5259;META;GRANADA;29/05/2025;236-74377;;5,0313E+29;Desenglobe_Division_Material;236-76538;Privado_Privado;NPH;;;;13401270-12588
2209;2209;BOLÍVAR;TURBACO;23/05/2025;060-346092;;SIN NPN;Desenglobe_Division_Material;060-347110;Privado_Privado;NPH;;;;L2-3340
2309;2309;BOLÍVAR;TURBACO;23/05/2025;060-346092;;SIN NPN;Desenglobe_Division_Material;060-346621;Privado_Privado;NPH;;;;L2-3135
12633;12633;BOYACÁ;RAMIRIQUÍ;30/05/2025;-;;SIN NPN;Predio_Nuevo;090-63980;Privado_Privado;NPH;;;;L2-117
7668;7668;META;GRANADA;29/05/2025;236-74377;;5,0313E+29;Desenglobe_Division_Material;236-78939;Privado_Privado;NPH;;;;13401270-11524
6248;6248;META;GRANADA;29/05/2025;236-74377;;5,0313E+29;Desenglobe_Division_Material;236-77520;Privado_Privado;NPH;;;;13401270-9703
11219;11219;BOYACÁ;CIÉNEGA;30/05/2025;090-4800;;1,5189E+29;Desenglobe_Venta_Parcial;090-63475;Privado_Privado;NPH;;;;1320739-488
4213;4213;META;GRANADA;4/07/2025;236-1428;;5,0313E+29;Desenglobe_Division_Material;236-100489;Privado_Privado;NPH;91;;;4752593-6704
9425;9425;META;GRANADA;29/05/2025;236-74377;;5,0313E+29;Desenglobe_Division_Material;236-80683;Privado_Privado;NPH;;;;13401270-9928
108;108;ATLÁNTICO;TUBARÁ;11/07/2025;040-605697;;8,832E+28;Desenglobe_Division_Material;040-658046;Privado_Privado;Condominio_Unidad_Predial;;;;13973179-224
13757;13757;BOYACÁ;SOGAMOSO;22/08/2025;095-158224;;1,5759E+29;Desenglobe_Division_Material;095-166167;Privado_Privado;PH_Unidad_Predial;54.96;0.20830000000000001;54.96;14142767-5589
4861;4861;META;GRANADA;20/06/2025;236-42180;;5,0313E+29;Desenglobe_Division_Material;236-75590;Privado_Privado;NPH;;;;4753500-7308
5128;5128;META;GRANADA;29/05/2025;236-74377;;5,0313E+29;Desenglobe_Division_Material;236-76409;Privado_Privado;NPH;;;;13401270-8162
14703;14703;BOYACÁ;SOGAMOSO;22/08/2025;095-89830;;1,5759E+29;Desenglobe_Division_Material;095-164707;Privado_Privado;PH_Unidad_Predial;16.940.000.000.000.000;1.03;16.940.000.000.000.000;1802880-6601
6244;6244;META;GRANADA;29/05/2025;236-74377;;5,0313E+29;Desenglobe_Division_Material;236-77516;Privado_Privado;NPH;;;;13401270-9373
4789;4789;META;GRANADA;20/06/2025;236-42180;;5,0313E+29;Desenglobe_Division_Material;236-75518;Privado_Privado;NPH;;;;4753500-7302
6854;6854;META;GRANADA;29/05/2025;236-74377;;5,0313E+29;Desenglobe_Division_Material;236-78129;Privado_Privado;NPH;;;;13401270-8466
9683;9683;META;GRANADA;29/05/2025;236-74377;;5,0313E+29;Desenglobe_Division_Material;236-80941;Privado_Privado;NPH;;;;13401270-8020
536;536;ATLÁNTICO;TUBARÁ;29/05/2025;040-625802;;SIN NPN;Desenglobe_Division_Material;040-654400;Privado_Privado;Condominio_Unidad_Predial;;;;L2-437
13438;13438;BOYACÁ;SOGAMOSO;28/07/2025;095-158307;FMI_Debe_Estar_Abierto;1,5759E+29;Desenglobe_Division_Material;095-164816;Privado_Privado;PH_Unidad_Predial;5;0,09;5;1803439-5739
11698;11698;BOYACÁ;MONIQUIRÁ;30/05/2025;083-2371;FMI_Debe_Estar_Abierto;1,5469E+29;Desenglobe_Division_Material;083-45385;Privado_Privado;PH_Unidad_Predial;38.72;3.48;38.72;1541459-4458
5358;5358;META;GRANADA;29/05/2025;236-74377;;5,0313E+29;Desenglobe_Division_Material;236-76637;Privado_Privado;NPH;;;;13401270-7941
14773;14773;BOYACÁ;SORACÁ;6/06/2025;070-58650;;1,5764E+29;Desenglobe_Venta_Parcial;070-253052;Privado_Privado;NPH;;;;L2-29
14844;14844;BOYACÁ;SORACÁ;6/06/2025;070-205483;;1,5764E+29;Desenglobe_Division_Material;070-255155;Privado_Privado;NPH;;;;13526862-4123
4100;4100;BOLÍVAR;TURBACO;20/06/2025;060-365742;;SIN NPN;Desenglobe_Division_Material;060-365792;Privado_Privado;PH_Unidad_Predial;;;;L2-3410
8153;8153;META;GRANADA;29/05/2025;236-74377;;5,0313E+29;Desenglobe_Division_Material;236-79420;Privado_Privado;NPH;;;;13401270-8279
11405;11405;BOYACÁ;CIÉNEGA;30/05/2025;090-27761;;1,5189E+29;Desenglobe_Venta_Parcial;090-63504;Privado_Privado;NPH;;;;1320823-297
11535;11535;BOYACÁ;GARAGOA;6/06/2025;078-6999;;1,5299E+29;Desenglobe_Division_Material;078-42620;Privado_Privado;NPH;;;;1437827-4273
10842;10842;RISARALDA;APÍA;30/05/2025;292-7468;;6,6045E+29;Cambio_Numero_Predial_NPH_a_PH;292-7468;Privado_Privado;PH_Matriz;;;;9207148
12439;12439;BOYACÁ;RAMIRIQUÍ;30/05/2025;090-55460;;1,5599E+29;Desenglobe_Venta_Parcial;090-62170;Privado_Privado;NPH;;;;L2-537
8835;8835;META;GRANADA;29/05/2025;236-74377;;5,0313E+29;Desenglobe_Division_Material;236-80096;Privado_Privado;NPH;;;;13401270-9218
6147;6147;META;GRANADA;29/05/2025;236-74377;;5,0313E+29;Desenglobe_Division_Material;236-77419;Privado_Privado;NPH;;;;13401270-11229
6502;6502;META;GRANADA;29/05/2025;236-74377;;5,0313E+29;Desenglobe_Division_Material;236-77772;Privado_Privado;NPH;;;;13401270-11631
12045;12045;BOYACÁ;MONIQUIRÁ;30/05/2025;083-22218;;1,5469E+29;Desenglobe_Division_Material;083-45995;Privado_Privado;PH_Unidad_Predial;42;91.300.000.000.000.000;42;1544270-4403
6585;6585;META;GRANADA;29/05/2025;236-74377;;5,0313E+29;Desenglobe_Division_Material;236-77859;Privado_Privado;NPH;;;;13401270-8621
11796;11796;BOYACÁ;MONIQUIRÁ;30/05/2025;083-41758;FMI_Debe_Estar_Cerrado;1,5469E+29;Desenglobe_Division_Material;083-43738;Privado_Privado;NPH;51.674.830.000.000.000;;;1544226-4639
8870;8870;META;GRANADA;29/05/2025;236-74377;;5,0313E+29;Desenglobe_Division_Material;236-80130;Privado_Privado;NPH;;;;13401270-8786
13441;13441;BOYACÁ;SOGAMOSO;28/07/2025;095-158307;FMI_Debe_Estar_Abierto;1,5759E+29;Desenglobe_Division_Material;095-164818;Privado_Privado;PH_Unidad_Predial;2.69;0.05;2.69;1803439-5745
4351;4351;META;GRANADA;4/07/2025;236-1428;;5,0313E+29;Desenglobe_Division_Material;236-100627;Publico_Uso_Publico;Bien_Uso_Publico;231;;;4752593-6831
7764;7764;META;GRANADA;29/05/2025;236-74377;;5,0313E+29;Desenglobe_Division_Material;236-79034;Privado_Privado;NPH;;;;13401270-7753
10023;10023;META;GRANADA;29/05/2025;236-74377;;5,0313E+29;Desenglobe_Division_Material;236-81293;Privado_Privado;NPH;;;;13401270-7947
4874;4874;META;GRANADA;20/06/2025;236-42180;;5,0313E+29;Desenglobe_Division_Material;236-75603;Privado_Privado;NPH;;;;4753500-7312
440;440;ATLÁNTICO;TUBARÁ;18/07/2025;040-641177;;SIN NPN;Desenglobe_Division_Material;040-641192;Privado_Privado;NPH;;;;L2-525
6642;6642;META;GRANADA;29/05/2025;236-74377;;5,0313E+29;Desenglobe_Division_Material;236-77917;Privado_Privado;NPH;;;;13401270-9198
9412;9412;META;GRANADA;29/05/2025;236-74377;;5,0313E+29;Desenglobe_Division_Material;236-80670;Privado_Privado;NPH;;;;13401270-11655
3765;3765;BOLÍVAR;TURBACO;26/05/2025;060-340194;;SIN NPN;Desenglobe_Division_Material;060-370317;Privado_Privado;NPH;;;;L2-2635
6446;6446;META;GRANADA;29/05/2025;236-74377;;5,0313E+29;Desenglobe_Division_Material;236-77716;Privado_Privado;NPH;;;;13401270-9199
6693;6693;META;GRANADA;29/05/2025;236-74377;;5,0313E+29;Desenglobe_Division_Material;236-77968;Privado_Privado;NPH;;;;13401270-12313
14344;14344;BOYACÁ;SOGAMOSO;22/08/2025;095-162359;;SIN NPN;Desenglobe_Division_Material;095-162796;Privado_Privado;PH_Unidad_Predial;58.45;0.46600000000000003;58.45;L2-5898
10213;10213;META;GRANADA;29/05/2025;236-74377;;5,0313E+29;Desenglobe_Division_Material;236-83047;Privado_Privado;NPH;;;;13401270-10920
7932;7932;META;GRANADA;29/05/2025;236-74377;;5,0313E+29;Desenglobe_Division_Material;236-79201;Privado_Privado;NPH;;;;13401270-12463
12297;12297;BOYACÁ;RAMIRIQUÍ;30/05/2025;090-63062;;SIN NPN;Englobe_Nuevo_FMI;090-63063;Privado_Privado;NPH;;;;1647465-516
4195;4195;META;GRANADA;4/07/2025;236-1428;;5,0313E+29;Desenglobe_Division_Material;236-100469;Privado_Privado;NPH;91;;;4752593-6804
10180;10180;META;GRANADA;29/05/2025;236-74377;;5,0313E+29;Desenglobe_Division_Material;236-83014;Privado_Privado;NPH;;;;13401270-7630
2621;2621;BOLÍVAR;TURBACO;4/07/2025;060-26770;;1,3836E+29;Desenglobe_Division_Material;060-349851;Privado_Privado;NPH;309.42;;;1097944-1482
13195;13195;BOYACÁ;SOGAMOSO;28/07/2025;095-151663;;1,5759E+29;Desenglobe_Division_Material;095-167835;Privado_Privado;PH_Unidad_Predial;;;;13516356-5110
253;253;ATLÁNTICO;TUBARÁ;29/05/2025;040-162599;;8,832E+28;Desenglobe_Division_Material;040-663816;Privado_Privado;NPH;;;;603476-166
14;14;ATLÁNTICO;TUBARÁ;11/07/2025;040-605697;;8,832E+28;Desenglobe_Division_Material;040-658016;Privado_Privado;Condominio_Unidad_Predial;;;;13973179-332
13806;13806;BOYACÁ;SOGAMOSO;22/08/2025;095-158224;;1,5759E+29;Desenglobe_Division_Material;095-165816;Privado_Privado;PH_Unidad_Predial;54.96;0.20830000000000001;54.96;14142767-5650
4501;4501;META;GRANADA;20/06/2025;236-19640;;5,0313E+29;Desenglobe_Division_Material;236-71330;Privado_Privado;PH_Unidad_Predial;;;;4752584-7001
11157;11157;RISARALDA;GUÁTICA;30/05/2025;293-17334;;6,6318E+29;Cancelacion_por_Desenglobe;;;;;;;9279707
11544;11544;BOYACÁ;GARAGOA;6/06/2025;078-751;;1,5299E+29;Desenglobe_Division_Material;078-43375;Privado_Privado;PH_Unidad_Predial;;;;L2-4284
13960;13960;BOYACÁ;SOGAMOSO;22/08/2025;095-158224;;1,5759E+29;Desenglobe_Division_Material;095-165920;Privado_Privado;PH_Unidad_Predial;54.96;0.20830000000000001;54.96;14142767-5243
1443;1443;BOLÍVAR;TURBACO;25/07/2025;060-13937;;1,3836E+29;Desenglobe_Division_Material;060-402726;Privado_Privado;NPH;84;;;13282259-752
12099;12099;BOYACÁ;MONIQUIRÁ;30/05/2025;083-18347;;1,5469E+29;Desenglobe_Division_Material;083-46247;Privado_Privado;PH_Unidad_Predial;72.5;32.9;72.5;1543915-4390
7222;7222;META;GRANADA;29/05/2025;236-74377;;5,0313E+29;Desenglobe_Division_Material;236-78494;Privado_Privado;NPH;;;;13401270-12027
10434;10434;META;GRANADA;8/08/2025;236-90591;;SIN NPN;Desenglobe_Division_Material;236-95295;Publico_Uso_Publico;NPH;576;;;L2-12911
8454;8454;META;GRANADA;29/05/2025;236-74377;;5,0313E+29;Desenglobe_Division_Material;236-79719;Privado_Privado;NPH;;;;13401270-8264
554;554;ATLÁNTICO;TUBARÁ;29/05/2025;040-612462;;SIN NPN;Desenglobe_Division_Material;040-639130;Privado_Privado;PH_Unidad_Predial;;;;L2-394
8073;8073;META;GRANADA;29/05/2025;236-74377;;5,0313E+29;Desenglobe_Division_Material;236-79341;Privado_Privado;NPH;;;;13401270-9117
13164;13164;BOYACÁ;SOGAMOSO;28/07/2025;095-106741;;1,5759E+29;Cambio_Numero_Predial_NPH_a_PH;095-106741;Privado_Privado;PH_Matriz;;;;1812921
7519;7519;META;GRANADA;29/05/2025;236-74377;;5,0313E+29;Desenglobe_Division_Material;236-78790;Privado_Privado;NPH;;;;13401270-10632
9127;9127;META;GRANADA;29/05/2025;236-74377;;5,0313E+29;Desenglobe_Division_Material;236-80386;Privado_Privado;NPH;;;;13401270-8821
4432;4432;META;GRANADA;20/06/2025;236-19640;;5,0313E+29;Desenglobe_Division_Material;236-71399;Privado_Privado;PH_Unidad_Predial;;;;4752584-6846
4566;4566;META;GRANADA;20/06/2025;236-19640;;5,0313E+29;Desenglobe_Division_Material;236-71265;Privado_Privado;PH_Unidad_Predial;;;;4752584-7083
10616;10616;QUINDIO;LA TEBAIDA;28/05/2025;280-217907;;6,3401E+29;Desenglobe_Division_Material;280-258511;Privado_Privado;PH_Unidad_Predial;;;;12501833-13035
3014;3014;BOLÍVAR;TURBACO;4/07/2025;060-26770;;1,3836E+29;Desenglobe_Division_Material;060-349743;Privado_Privado;NPH;351.93;;;1097944-1733
5815;5815;META;GRANADA;29/05/2025;236-74377;;5,0313E+29;Desenglobe_Division_Material;236-77089;Privado_Privado;NPH;;;;13401270-11893
10993;10993;RISARALDA;LA CELIA;30/05/2025;297-9425;;SIN NPN;Desenglobe_Division_Material;297-9441;Privado_Privado;NPH;;;;L2-13334
6417;6417;META;GRANADA;29/05/2025;236-74377;;5,0313E+29;Desenglobe_Division_Material;236-77688;Privado_Privado;NPH;;;;13401270-8966
8645;8645;META;GRANADA;29/05/2025;236-74377;;5,0313E+29;Desenglobe_Division_Material;236-79908;Privado_Privado;NPH;;;;13401270-8013
7808;7808;META;GRANADA;29/05/2025;236-74377;;5,0313E+29;Desenglobe_Division_Material;236-79078;Privado_Privado;NPH;;;;13401270-8675
9102;9102;META;GRANADA;29/05/2025;236-74377;;5,0313E+29;Desenglobe_Division_Material;236-80361;Privado_Privado;NPH;;;;13401270-12197
7979;7979;META;GRANADA;29/05/2025;236-74377;;5,0313E+29;Desenglobe_Division_Material;236-79248;Privado_Privado;NPH;;;;13401270-9794
12773;12773;BOYACÁ;SOGAMOSO;30/05/2025;095-56318;;1,5759E+29;Cancelacion_por_Desenglobe;;;;;;;1805799
4766;4766;META;GRANADA;22/08/2025;236-27258;;5,0313E+29;Desenglobe_Division_Material;236-96151;Privado_Privado;PH_Unidad_Predial;76.06;11.1;76.06;4760695-7237
6211;6211;META;GRANADA;29/05/2025;236-74377;;5,0313E+29;Desenglobe_Division_Material;236-77483;Privado_Privado;NPH;;;;13401270-10918
3424;3424;BOLÍVAR;TURBACO;25/07/2025;060-316930;;1,3836E+29;Desenglobe_Division_Material;060-337761;Privado_Privado;PH_Unidad_Predial;11.96;3,40E+14;;13282454-2480
