"objectid";"id_operacion";"id";"folio_matriz";"novedadfmi_tipo";"npnmatriz";"novedad_numero_predial";"folio_derivados";"predio tipo";"condicion prop derivado";"árearegistralm2";"coeficiente";"área coefieciente";"count"
1638190;"14616824R1417";1417;"095-159574";;"157590101000008880014000000000";Desenglobe_Division_Material;"095-162478";Privado_Privado;PH_Unidad_Predial;"76.85";33.79;76.85;1
1638375;"1803368R1041";1041;"095-86241";;"157590101000007810019000000000";Desenglobe_Division_Material;"095-163350";Privado_Privado;PH_Unidad_Predial;"48.94";27.47;48.94;1
1638376;"1803368R1043";1043;"095-86241";;"157590101000007810019000000000";Desenglobe_Division_Material;"095-163351";Privado_Privado;PH_Unidad_Predial;"41.28";23.18;41.28;1
1638377;"1803368R1042";1042;"095-86241";;"157590101000007810019000000000";Desenglobe_Division_Material;"095-163390";Privado_Privado;PH_Unidad_Predial;"41.28";23.18;41.28;1
1638378;"1803368R1044";1044;"095-86241";;"157590101000007810019000000000";Desenglobe_Division_Material;"095-163391";Privado_Privado;PH_Unidad_Predial;"46.6";26.17;46.6;1
1638111;"13520413R1404";1404;"095-142167";;"157590102000001990042000000000";Desenglobe_Division_Material;"095-163505";Privado_Privado;PH_Unidad_Predial;"62.41";4.64;62.41;1
1638119;"13520413R1393";1393;"095-142167";;"157590102000001990042000000000";Desenglobe_Division_Material;"095-163506";Privado_Privado;PH_Unidad_Predial;"62.41";4.64;62.41;1
1638121;"13520413R1411";1411;"095-142167";;"157590102000001990042000000000";Desenglobe_Division_Material;"095-163507";Privado_Privado;PH_Unidad_Predial;"68.78";5.09;68.78;1
1638123;"13520413R1409";1409;"095-142167";;"157590102000001990042000000000";Desenglobe_Division_Material;"095-163508";Privado_Privado;PH_Unidad_Predial;"68.78";5.09;68.78;1
1638109;"13520413R1406";1406;"095-142167";;"157590102000001990042000000000";Desenglobe_Division_Material;"095-163509";Privado_Privado;PH_Unidad_Predial;"68.78";5.09;68.78;1
1638108;"13520413R1407";1407;"095-142167";;"157590102000001990042000000000";Desenglobe_Division_Material;"095-163510";Privado_Privado;PH_Unidad_Predial;"68.78";5.09;68.78;1
1638122;"13520413R1410";1410;"095-142167";;"157590102000001990042000000000";Desenglobe_Division_Material;"095-163511";Privado_Privado;PH_Unidad_Predial;"68.78";5.09;68.78;1
1638120;"13520413R1412";1412;"095-142167";;"157590102000001990042000000000";Desenglobe_Division_Material;"095-163512";Privado_Privado;PH_Unidad_Predial;"68.78";5.09;68.78;1
1638107;"13520413R1408";1408;"095-142167";;"157590102000001990042000000000";Desenglobe_Division_Material;"095-163513";Privado_Privado;PH_Unidad_Predial;"68.78";5.09;68.78;1
1638124;"13520413R1394";1394;"095-142167";;"157590102000001990042000000000";Desenglobe_Division_Material;"095-163514";Privado_Privado;PH_Unidad_Predial;"68.78";5.09;68.78;1
1638110;"13520413R1405";1405;"095-142167";;"157590102000001990042000000000";Desenglobe_Division_Material;"095-163515";Privado_Privado;PH_Unidad_Predial;"62.41";4.64;62.41;1
1638114;"13520413R1397";1397;"095-142167";;"157590102000001990042000000000";Desenglobe_Division_Material;"095-163516";Privado_Privado;PH_Unidad_Predial;"62.41";4.64;62.41;1
1638113;"13520413R1396";1396;"095-142167";;"157590102000001990042000000000";Desenglobe_Division_Material;"095-163517";Privado_Privado;PH_Unidad_Predial;"68.78";5.09;68.78;1
1638106;"13520413R1395";1395;"095-142167";;"157590102000001990042000000000";Desenglobe_Division_Material;"095-163518";Privado_Privado;PH_Unidad_Predial;"68.78";5.09;68.78;1
1638118;"13520413R1398";1398;"095-142167";;"157590102000001990042000000000";Desenglobe_Division_Material;"095-163519";Privado_Privado;PH_Unidad_Predial;"68.78";5.09;68.78;1
1638105;"13520413R1399";1399;"095-142167";;"157590102000001990042000000000";Desenglobe_Division_Material;"095-163520";Privado_Privado;PH_Unidad_Predial;"68.78";5.09;68.78;1
1638117;"13520413R1400";1400;"095-142167";;"157590102000001990042000000000";Desenglobe_Division_Material;"095-163521";Privado_Privado;PH_Unidad_Predial;"68.78";5.09;68.78;1
1638112;"13520413R1403";1403;"095-142167";;"157590102000001990042000000000";Desenglobe_Division_Material;"095-163522";Privado_Privado;PH_Unidad_Predial;"68.78";5.09;68.78;1
1638115;"13520413R1402";1402;"095-142167";;"157590102000001990042000000000";Desenglobe_Division_Material;"095-163523";Privado_Privado;PH_Unidad_Predial;"68.78";5.09;68.78;1
1638116;"13520413R1401";1401;"095-142167";;"157590102000001990042000000000";Desenglobe_Division_Material;"095-163524";Privado_Privado;PH_Unidad_Predial;"68.78";5.09;68.78;1
1638090;"1800881R1431";1431;"095-136832";;"157590101000006110030000000000";Desenglobe_Division_Material;"095-163710";Privado_Privado;NPH;"324.56";;;1
1638085;"1800881R1425";1425;"095-136832";;"157590101000006110030000000000";Desenglobe_Division_Material;"095-163711";Privado_Privado;NPH;"287.82";;;1
1638088;"1800881R1428";1428;"095-136832";;"157590101000006110030000000000";Desenglobe_Division_Material;"095-163712";Privado_Privado;NPH;"287.76";;;1
1638086;"1800881R1430";1430;"095-136832";;"157590101000006110030000000000";Desenglobe_Division_Material;"095-163713";Privado_Privado;NPH;"287.69";;;1
1638091;"1800881R1426";1426;"095-136832";;"157590101000006110030000000000";Desenglobe_Division_Material;"095-163714";Privado_Privado;NPH;"287.62";;;1
1638087;"1800881R1429";1429;"095-136832";;"157590101000006110030000000000";Desenglobe_Division_Material;"095-163715";Privado_Privado;NPH;"375.33";;;1
1638089;"1800881R1427";1427;"095-136832";;"157590101000006110030000000000";Desenglobe_Division_Material;"095-163716";Privado_Privado;NPH;"3738.77";;;1
1638192;"1804065-1017R1026";1026;"095-161448";;SIN NPN;Desenglobe_Division_Material;"095-163740";Privado_Privado;PH_Unidad_Predial;"26.61";2.71;26.61;1
1638193;"1804065-1017R1027";1027;"095-161448";;SIN NPN;Desenglobe_Division_Material;"095-163741";Privado_Privado;PH_Unidad_Predial;"11.27";1.15;11.27;1
1638202;"1804065-1017R1022";1022;"095-161448";;SIN NPN;Desenglobe_Division_Material;"095-163742";Privado_Privado;PH_Unidad_Predial;"9.78";1.0;9.78;1
1638200;"1804065-1017R1034";1034;"095-161448";;SIN NPN;Desenglobe_Division_Material;"095-163743";Privado_Privado;PH_Unidad_Predial;"12.28";1.25;12.28;1
1638205;"1804065-1017R1024";1024;"095-161448";;SIN NPN;Desenglobe_Division_Material;"095-163744";Privado_Privado;PH_Unidad_Predial;"8.54";0.87;8.54;1
1638194;"1804065-1017R1028";1028;"095-161448";;SIN NPN;Desenglobe_Division_Material;"095-163745";Privado_Privado;PH_Unidad_Predial;"9.31";0.95;9.31;1
1638203;"1804065-1017R1025";1025;"095-161448";;SIN NPN;Desenglobe_Division_Material;"095-163746";Privado_Privado;PH_Unidad_Predial;"31.43";3.21;31.43;1
1638195;"1804065-1017R1029";1029;"095-161448";;SIN NPN;Desenglobe_Division_Material;"095-163747";Privado_Privado;PH_Unidad_Predial;"79.3";8.05;79.3;1
1638197;"1804065-1017R1031";1031;"095-161448";;SIN NPN;Desenglobe_Division_Material;"095-163748";Privado_Privado;PH_Unidad_Predial;"66.58";6.76;66.58;1
1638196;"1804065-1017R1030";1030;"095-161448";;SIN NPN;Desenglobe_Division_Material;"095-163749";Privado_Privado;PH_Unidad_Predial;"79.3";8.05;79.3;1
1638201;"1804065-1017R1023";1023;"095-161448";;SIN NPN;Desenglobe_Division_Material;"095-163750";Privado_Privado;PH_Unidad_Predial;"66.58";6.76;66.58;1
1638199;"1804065-1017R1033";1033;"095-161448";;SIN NPN;Desenglobe_Division_Material;"095-163751";Privado_Privado;PH_Unidad_Predial;"79.3";8.05;79.3;1
1638198;"1804065-1017R1032";1032;"095-161448";;SIN NPN;Desenglobe_Division_Material;"095-163752";Privado_Privado;PH_Unidad_Predial;"66.58";6.76;66.58;1
1638206;"1804065-1017R1035";1035;"095-161448";;SIN NPN;Desenglobe_Division_Material;"095-163753";Privado_Privado;PH_Unidad_Predial;"79.3";8.05;79.3;1
1638207;"1804065-1017R1036";1036;"095-161448";;SIN NPN;Desenglobe_Division_Material;"095-163754";Privado_Privado;PH_Unidad_Predial;"66.58";6.76;66.58;1
1638208;"1804065-1017R1037";1037;"095-161448";;SIN NPN;Desenglobe_Division_Material;"095-163755";Privado_Privado;PH_Unidad_Predial;"79.3";8.05;79.3;1
1638204;"1804065-1017R1021";1021;"095-161448";;SIN NPN;Desenglobe_Division_Material;"095-163756";Privado_Privado;PH_Unidad_Predial;"66.58";6.76;66.58;1
1638191;"1804065-1017R1039";1039;"095-161448";;SIN NPN;Desenglobe_Division_Material;"095-163757";Privado_Privado;PH_Unidad_Predial;"79.3";8.05;79.3;1
1638209;"1804065-1017R1038";1038;"095-161448";;SIN NPN;Desenglobe_Division_Material;"095-163758";Privado_Privado;PH_Unidad_Predial;"66.58";6.76;66.58;1
1638364;"13516770R1388";1388;"095-67423";;"157590101000008730042000000000";Desenglobe_Division_Material;"095-163904";Privado_Privado;PH_Unidad_Predial;"17.64";4.14;17.64;1
1638366;"13516770R1384";1384;"095-67423";;"157590101000008730042000000000";Desenglobe_Division_Material;"095-163905";Privado_Privado;PH_Unidad_Predial;"83.25";19.58;83.25;1
1638367;"13516770R1387";1387;"095-67423";;"157590101000008730042000000000";Desenglobe_Division_Material;"095-163906";Privado_Privado;PH_Unidad_Predial;"42.81";10.06;42.81;1
1638369;"13516770R1390";1390;"095-67423";;"157590101000008730042000000000";Desenglobe_Division_Material;"095-163907";Privado_Privado;PH_Unidad_Predial;"83.23";9.0;83.23;1
1638371;"13516770R1386";1386;"095-67423";;"157590101000008730042000000000";Desenglobe_Division_Material;"095-163908";Privado_Privado;PH_Unidad_Predial;"81.14";19.08;81.14;1
1638365;"13516770R1385";1385;"095-67423";;"157590101000008730042000000000";Desenglobe_Division_Material;"095-163909";Privado_Privado;PH_Unidad_Predial;"42.81";10.06;42.81;1
1638370;"13516770R1391";1391;"095-67423";;"157590101000008730042000000000";Desenglobe_Division_Material;"095-163916";Privado_Privado;PH_Unidad_Predial;"38.23";9.0;38.23;1
1638368;"13516770R1389";1389;"095-67423";;"157590101000008730042000000000";Desenglobe_Division_Material;"095-163917";Privado_Privado;PH_Unidad_Predial;"81.14";19.08;81.14;1
1638058;"1787482R1139";1139;"095-118391";;"157590101000001620111000000000";Desenglobe_Division_Material;"095-164122";Privado_Privado;PH_Unidad_Predial;"16.8";4.0;16.8;1
1638059;"1787482R1138";1138;"095-118391";;"157590101000001620111000000000";Desenglobe_Division_Material;"095-164123";Privado_Privado;PH_Unidad_Predial;"20.75";5.16;20.75;1
1638060;"1787482R1140";1140;"095-118391";;"157590101000001620111000000000";Desenglobe_Division_Material;"095-164124";Privado_Privado;PH_Unidad_Predial;"20.26";5.04;20.26;1
1638062;"1787482R1142";1142;"095-118391";;"157590101000001620111000000000";Desenglobe_Division_Material;"095-164125";Privado_Privado;PH_Unidad_Predial;"52.67";13.09;52.67;1
1638065;"1787482R1145";1145;"095-118391";;"157590101000001620111000000000";Desenglobe_Division_Material;"095-164126";Privado_Privado;PH_Unidad_Predial;"62.4";15.51;62.4;1
1638064;"1787482R1144";1144;"095-118391";;"157590101000001620111000000000";Desenglobe_Division_Material;"095-164127";Privado_Privado;PH_Unidad_Predial;"52.67";13.09;52.67;1
1638063;"1787482R1143";1143;"095-118391";;"157590101000001620111000000000";Desenglobe_Division_Material;"095-164128";Privado_Privado;PH_Unidad_Predial;"62.4";15.51;62.4;1
1638066;"1787482R1146";1146;"095-118391";;"157590101000001620111000000000";Desenglobe_Division_Material;"095-164129";Privado_Privado;PH_Unidad_Predial;"52.67";13.09;52.67;1
1638061;"1787482R1141";1141;"095-118391";;"157590101000001620111000000000";Desenglobe_Division_Material;"095-164130";Privado_Privado;PH_Unidad_Predial;"62.4";15.51;62.4;1
1638092;"13514284R1177";1177;"095-139932";;"157590101000004730096000000000";Desenglobe_Division_Material;"095-164658";Privado_Privado;PH_Unidad_Predial;"121";10.83;121.0;1
1638100;"13514284R1174";1174;"095-139932";;"157590101000004730096000000000";Desenglobe_Division_Material;"095-164690";Privado_Privado;PH_Unidad_Predial;"127";11.37;127.0;1
1638093;"13514284R1176";1176;"095-139932";;"157590101000004730096000000000";Desenglobe_Division_Material;"095-164691";Privado_Privado;PH_Unidad_Predial;"127";11.37;127.0;1
1638097;"13514284R1171";1171;"095-139932";;"157590101000004730096000000000";Desenglobe_Division_Material;"095-164692";Privado_Privado;PH_Unidad_Predial;"127";11.37;127.0;1
1638095;"13514284R1169";1169;"095-139932";;"157590101000004730096000000000";Desenglobe_Division_Material;"095-164693";Privado_Privado;PH_Unidad_Predial;"127";11.37;127.0;1
1638098;"13514284R1172";1172;"095-139932";;"157590101000004730096000000000";Desenglobe_Division_Material;"095-164694";Privado_Privado;PH_Unidad_Predial;"121";10.83;121.0;1
1638094;"13514284R1175";1175;"095-139932";;"157590101000004730096000000000";Desenglobe_Division_Material;"095-164695";Privado_Privado;PH_Unidad_Predial;"108";9.57;108.0;1
1638099;"13514284R1173";1173;"095-139932";;"157590101000004730096000000000";Desenglobe_Division_Material;"095-164696";Privado_Privado;PH_Unidad_Predial;"126";11.26;126.0;1
1638096;"13514284R1170";1170;"095-139932";;"157590101000004730096000000000";Desenglobe_Division_Material;"095-164697";Privado_Privado;PH_Unidad_Predial;"133";11.91;133.0;1
1638343;"1799280R1049";1049;"095-48449";;"157590101000005410002000000000";Desenglobe_Division_Material;"095-165522";Privado_Privado;NPH;"141";;;1
1638344;"1799280R1048";1048;"095-48449";;"157590101000005410002000000000";Desenglobe_Division_Material;"095-165523";Privado_Privado;NPH;"139";;;1
1638383;"1786514R1063";1063;"095-97402";;"157590101000001370031000000000";Desenglobe_Division_Material;"095-166199";Privado_Privado;PH_Unidad_Predial;"47.5";16.25;47.5;1
1638386;"1786514R1060";1060;"095-97402";;"157590101000001370031000000000";Desenglobe_Division_Material;"095-166200";Privado_Privado;PH_Unidad_Predial;"50";17.12;50.0;1
1638381;"1786514R1057";1057;"095-97402";;"157590101000001370031000000000";Desenglobe_Division_Material;"095-166201";Privado_Privado;PH_Unidad_Predial;"38.28";10.93;38.28;1
1638382;"1786514R1064";1064;"095-97402";;"157590101000001370031000000000";Desenglobe_Division_Material;"095-166202";Privado_Privado;PH_Unidad_Predial;"39";11.29;39.0;1
1638384;"1786514R1062";1062;"095-97402";;"157590101000001370031000000000";Desenglobe_Division_Material;"095-166203";Privado_Privado;PH_Unidad_Predial;"38.28";10.93;38.28;1
1638385;"1786514R1061";1061;"095-97402";;"157590101000001370031000000000";Desenglobe_Division_Material;"095-166204";Privado_Privado;PH_Unidad_Predial;"38.28";10.93;38.28;1
1638380;"1786514R1058";1058;"095-97402";;"157590101000001370031000000000";Desenglobe_Division_Material;"095-166205";Privado_Privado;PH_Unidad_Predial;"38.28";10.96;38.28;1
1638379;"1786514R1059";1059;"095-97402";;"157590101000001370031000000000";Desenglobe_Division_Material;"095-166206";Privado_Privado;PH_Unidad_Predial;"39.6";11.29;39.6;1
1638360;"1816381R1195";1195;"095-57990";;"157590102000003670007000000000";Desenglobe_Division_Material;"095-166449";Privado_Privado;PH_Unidad_Predial;"114";27.8;114.0;1
1638359;"1816381R1189";1189;"095-57990";;"157590102000003670007000000000";Desenglobe_Division_Material;"095-166450";Privado_Privado;PH_Unidad_Predial;"68.35";16.66;68.35;1
1638358;"1816381R1190";1190;"095-57990";;"157590102000003670007000000000";Desenglobe_Division_Material;"095-166451";Privado_Privado;PH_Unidad_Predial;"29.95";7.3;29.95;1
1638363;"1816381R1191";1191;"095-57990";;"157590102000003670007000000000";Desenglobe_Division_Material;"095-166452";Privado_Privado;PH_Unidad_Predial;"68.35";16.66;68.35;1
1638361;"1816381R1194";1194;"095-57990";;"157590102000003670007000000000";Desenglobe_Division_Material;"095-166453";Privado_Privado;PH_Unidad_Predial;"29.95";7.3;29.95;1
1638362;"1816381R1193";1193;"095-57990";;"157590102000003670007000000000";Desenglobe_Division_Material;"095-166454";Privado_Privado;PH_Unidad_Predial;"55.53";13.54;55.53;1
1638357;"1816381R1192";1192;"095-57990";;"157590102000003670007000000000";Desenglobe_Division_Material;"095-166455";Privado_Privado;PH_Unidad_Predial;"43.95";10.74;43.95;1
1638373;"1807374R1051";1051;"095-69066";;"157590102000000690003000000000";Desenglobe_Venta_Parcial;"095-166492";Privado_Privado;NPH;"65.03";;;1
1638372;"1807373R1051";1051;"095-69066";;"157590102000000690003000000000";Desenglobe_Venta_Parcial;"095-166492";Privado_Privado;NPH;"65.03";;;1
1638084;"1804830R1419";1419;"095-128383";;"157590102000000110001000000000";Desenglobe_Division_Material;"095-166503";Privado_Privado;NPH;"404.37";;;1
1634901;L3_-1423;1418;"095-128383";;"157590102000000110001000000000";Desenglobe_Division_Material;"095-166561";Privado_Privado;NPH;"37.09";;;1
1634901;L3_-1423;1423;"095-166561";;SIN NPN;Cancelacion_por_Englobe;;;;;;;1
1634936;"1804842-1422";1421;"095-166561";;SIN NPN;Englobe_Nuevo_FMI;"095-166562";Privado_Privado;NPH;"838.09";;;1
1634936;"1804842-1422";1422;"095-74844";;"157590102000000110013000000000";Englobe_Nuevo_FMI;"095-166562";Privado_Privado;NPH;"838.09";;;1
1638132;"1784467R1183";1183;"095-144215";;"157590101000001040014000000000";Desenglobe_Division_Material;"095-166914";Privado_Privado;PH_Unidad_Predial;"52.66";13.23;;1
1638133;"1784467R1179";1179;"095-144215";;"157590101000001040014000000000";Desenglobe_Division_Material;"095-166915";Privado_Privado;PH_Unidad_Predial;"44.55";9.33;101.0;1
1638128;"1784467R1187";1187;"095-144215";;"157590101000001040014000000000";Desenglobe_Division_Material;"095-166916";Privado_Privado;PH_Unidad_Predial;"21.89";4.58;102.0;1
1638129;"1784467R1186";1186;"095-144215";;"157590101000001040014000000000";Desenglobe_Division_Material;"095-166917";Privado_Privado;PH_Unidad_Predial;"65.88";13.8;201.0;1
1638131;"1784467R1184";1184;"095-144215";;"157590101000001040014000000000";Desenglobe_Division_Material;"095-166918";Privado_Privado;PH_Unidad_Predial;"52.17";10.93;202.0;1
1638125;"1784467R1182";1182;"095-144215";;"157590101000001040014000000000";Desenglobe_Division_Material;"095-166919";Privado_Privado;PH_Unidad_Predial;"65.88";13.8;301.0;1
1638130;"1784467R1185";1185;"095-144215";;"157590101000001040014000000000";Desenglobe_Division_Material;"095-166920";Privado_Privado;PH_Unidad_Predial;"52.17";10.93;302.0;1
1638126;"1784467R1180";1180;"095-144215";;"157590101000001040014000000000";Desenglobe_Division_Material;"095-166921";Privado_Privado;PH_Unidad_Predial;"65.88";13.8;401.0;1
1638127;"1784467R1181";1181;"095-144215";;"157590101000001040014000000000";Desenglobe_Division_Material;"095-166922";Privado_Privado;PH_Unidad_Predial;"45.86";9.6;402.0;1
1638400;"1787477R1000";1000;"095-97567";;"157590101000001620106000000000";Desenglobe_Division_Material;"095-167327";Privado_Privado;PH_Unidad_Predial;"84";11.603;84.0;1
1638392;"1787477R1008";1008;"095-97567";;"157590101000001620106000000000";Desenglobe_Division_Material;"095-167328";Privado_Privado;PH_Unidad_Predial;"13.9";1.92;13.9;1
1638395;"1787477R1005";1005;"095-97567";;"157590101000001620106000000000";Desenglobe_Division_Material;"095-167329";Privado_Privado;PH_Unidad_Predial;"73";10.0836;73.0;1
1638391;"1787477R1009";1009;"095-97567";;"157590101000001620106000000000";Desenglobe_Division_Material;"095-167330";Privado_Privado;PH_Unidad_Predial;"12";1.6576;12.0;1
1638393;"1787477R1007";1007;"095-97567";;"157590101000001620106000000000";Desenglobe_Division_Material;"095-167331";Privado_Privado;PH_Unidad_Predial;"13.3";1.8371;13.3;1
